,record,original,predict,top5,inTop5,correct,mmr
66,109,0.0,"[[ 0.06851289  5.        ]
 [ 0.07393031  7.        ]
 [ 0.07414783  9.        ]
 [ 0.07570078 10.        ]
 [ 0.07774372 16.        ]
 [ 0.07865097 17.        ]
 [ 0.08402795 18.        ]
 [ 0.09168394 19.        ]
 [ 0.09259687 20.        ]
 [ 0.09821183 23.        ]
 [ 0.09858308 24.        ]
 [ 0.13239527 34.        ]]",[ 5.  7.  9. 10. 16.],0,0,0.0
67,113,0.0,"[[ 0.08179353  7.        ]
 [ 0.08501604  9.        ]
 [ 0.08713423 10.        ]
 [ 0.08929357 11.        ]
 [ 0.09376276 15.        ]
 [ 0.09496651 16.        ]
 [ 0.09595033 17.        ]
 [ 0.09885416 18.        ]
 [ 0.09982508 19.        ]
 [ 0.10049294 20.        ]
 [ 0.10264198 21.        ]
 [ 0.12384024 23.        ]
 [ 0.12904108 24.        ]
 [ 0.13643276 34.        ]]",[ 7.  9. 10. 11. 15.],0,0,0.0
68,114,10.0,"[[ 0.06650677  5.        ]
 [ 0.06658137  7.        ]
 [ 0.06779882  9.        ]
 [ 0.07667273 10.        ]
 [ 0.078966   11.        ]
 [ 0.08152318 15.        ]
 [ 0.08282558 16.        ]
 [ 0.08306642 17.        ]
 [ 0.08971021 18.        ]
 [ 0.09040986 19.        ]
 [ 0.09109166 20.        ]
 [ 0.0939434  23.        ]
 [ 0.10513469 24.        ]
 [ 0.1676684  34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
69,115,10.0,"[[ 0.05832022  7.        ]
 [ 0.06048512  9.        ]
 [ 0.06533098 10.        ]
 [ 0.07187861 16.        ]
 [ 0.07303811 17.        ]
 [ 0.07644814 18.        ]
 [ 0.08088706 19.        ]
 [ 0.08499151 20.        ]
 [ 0.08568224 23.        ]
 [ 0.08760867 24.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
70,116,10.0,"[[ 0.05723728  3.        ]
 [ 0.06590205  5.        ]
 [ 0.07174118  7.        ]
 [ 0.073358    9.        ]
 [ 0.07600724 10.        ]
 [ 0.07769267 11.        ]
 [ 0.0779828  14.        ]
 [ 0.07965788 16.        ]
 [ 0.08121977 17.        ]
 [ 0.0825102  18.        ]
 [ 0.08325939 19.        ]
 [ 0.08685687 20.        ]
 [ 0.08984956 21.        ]
 [ 0.0902233  23.        ]
 [ 0.0971669  24.        ]
 [ 0.12242323 34.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
71,119,10.0,"[[ 0.06575593 18.        ]
 [ 0.07683462 20.        ]
 [ 0.10989547 21.        ]
 [ 0.11245528 24.        ]]",[18. 20. 21. 24.],0,0,0.0
72,121,10.0,"[[ 0.06707095  5.        ]
 [ 0.07074479  7.        ]
 [ 0.0795889   9.        ]
 [ 0.08252971 10.        ]
 [ 0.08280162 11.        ]
 [ 0.08383067 16.        ]
 [ 0.08486164 18.        ]
 [ 0.08659774 19.        ]
 [ 0.0901753  20.        ]
 [ 0.10948706 21.        ]
 [ 0.11491539 23.        ]
 [ 0.12966164 24.        ]
 [ 0.13539894 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
73,123,10.0,"[[ 0.06979263  7.        ]
 [ 0.07495633  9.        ]
 [ 0.08129138 18.        ]
 [ 0.08148694 19.        ]
 [ 0.0886833  20.        ]
 [ 0.08881634 21.        ]
 [ 0.11082864 23.        ]
 [ 0.13376945 24.        ]]",[ 7.  9. 18. 19. 20.],0,0,0.0
74,124,10.0,"[[ 0.07057628  5.        ]
 [ 0.07670325  7.        ]
 [ 0.07731152  9.        ]
 [ 0.07856602 10.        ]
 [ 0.08552764 16.        ]
 [ 0.08795672 17.        ]
 [ 0.08898205 18.        ]
 [ 0.09423164 19.        ]
 [ 0.09556054 23.        ]
 [ 0.10356168 24.        ]
 [ 0.12680429 34.        ]]",[ 5.  7.  9. 10. 16.],1,1,0.25
75,126,0.0,"[[ 0.0685502   5.        ]
 [ 0.07086722  7.        ]
 [ 0.07093951  9.        ]
 [ 0.07094894 10.        ]
 [ 0.07269084 17.        ]
 [ 0.07622324 18.        ]
 [ 0.0766035  19.        ]
 [ 0.07810403 20.        ]
 [ 0.09044204 21.        ]
 [ 0.11601647 23.        ]
 [ 0.1225481  24.        ]
 [ 0.14813221 34.        ]]",[ 5.  7.  9. 10. 17.],0,0,0.0
76,127,10.0,"[[ 0.07812464  3.        ]
 [ 0.08129851  5.        ]
 [ 0.08348691  7.        ]
 [ 0.08486315  9.        ]
 [ 0.08577913 10.        ]
 [ 0.0860193  11.        ]
 [ 0.08771034 16.        ]
 [ 0.08875367 17.        ]
 [ 0.09013981 18.        ]
 [ 0.09265508 19.        ]
 [ 0.09272111 20.        ]
 [ 0.09325865 21.        ]
 [ 0.09393119 23.        ]
 [ 0.10009315 24.        ]
 [ 0.11968797 34.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
77,129,0.0,"[[ 0.08180757  3.        ]
 [ 0.08285955  5.        ]
 [ 0.08310573  7.        ]
 [ 0.0831256   8.        ]
 [ 0.08464055  9.        ]
 [ 0.08565369 10.        ]
 [ 0.08625215 11.        ]
 [ 0.09011889 12.        ]
 [ 0.09055823 16.        ]
 [ 0.09205871 17.        ]
 [ 0.09234304 18.        ]
 [ 0.09309411 19.        ]
 [ 0.09536425 20.        ]
 [ 0.09675882 21.        ]
 [ 0.10291685 23.        ]
 [ 0.11501092 24.        ]
 [ 0.15476286 34.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
78,130,0.0,"[[ 0.08579993  7.        ]
 [ 0.0881851   9.        ]
 [ 0.0888004  10.        ]
 [ 0.08883759 16.        ]
 [ 0.08944711 18.        ]
 [ 0.10843175 19.        ]
 [ 0.11302345 21.        ]
 [ 0.11319298 23.        ]
 [ 0.12109791 24.        ]]",[ 7.  9. 10. 16. 18.],0,0,0.0
79,132,10.0,"[[ 0.07382178  5.        ]
 [ 0.07547238  7.        ]
 [ 0.07588971  9.        ]
 [ 0.07609133 10.        ]
 [ 0.07720803 11.        ]
 [ 0.07771401 16.        ]
 [ 0.08070092 17.        ]
 [ 0.08330621 18.        ]
 [ 0.08370024 19.        ]
 [ 0.0933845  20.        ]
 [ 0.09407868 21.        ]
 [ 0.12702153 23.        ]
 [ 0.12881064 24.        ]
 [ 0.14744654 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
80,133,0.0,"[[ 0.07995958  3.        ]
 [ 0.08159197  5.        ]
 [ 0.08204564  7.        ]
 [ 0.08330322  9.        ]
 [ 0.08467732 10.        ]
 [ 0.0854427  11.        ]
 [ 0.08557437 12.        ]
 [ 0.08572845 13.        ]
 [ 0.08690941 15.        ]
 [ 0.08707338 16.        ]
 [ 0.08760202 17.        ]
 [ 0.08913757 18.        ]
 [ 0.08994143 19.        ]
 [ 0.09003664 20.        ]
 [ 0.09084507 21.        ]
 [ 0.09878394 23.        ]
 [ 0.10872591 24.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
81,135,10.0,"[[ 0.05502254  1.        ]
 [ 0.06062669  5.        ]
 [ 0.06089562  7.        ]
 [ 0.06731795  9.        ]
 [ 0.07480194 10.        ]
 [ 0.07584065 11.        ]
 [ 0.07597781 14.        ]
 [ 0.07621943 16.        ]
 [ 0.07750241 17.        ]
 [ 0.08126289 18.        ]
 [ 0.08225565 19.        ]
 [ 0.08342534 20.        ]
 [ 0.08712537 21.        ]
 [ 0.08727382 23.        ]
 [ 0.09405038 24.        ]
 [ 0.09415951 34.        ]]",[ 1.  5.  7.  9. 10.],1,1,0.2
82,136,10.0,"[[ 0.06719661  7.        ]
 [ 0.0697563   9.        ]
 [ 0.07221106 16.        ]
 [ 0.07369474 20.        ]
 [ 0.07715639 23.        ]
 [ 0.09424355 24.        ]
 [ 0.14510041 34.        ]]",[ 7.  9. 16. 20. 23.],0,0,0.0
83,137,10.0,"[[ 0.0721603   5.        ]
 [ 0.07223213  7.        ]
 [ 0.07783468  9.        ]
 [ 0.07887091 11.        ]
 [ 0.0809571  16.        ]
 [ 0.08107688 18.        ]
 [ 0.08255561 19.        ]
 [ 0.08687046 20.        ]
 [ 0.08695355 23.        ]
 [ 0.11643988 24.        ]
 [ 0.13025177 34.        ]]",[ 5.  7.  9. 11. 16.],0,0,0.0
84,138,10.0,"[[ 0.05801275 10.        ]
 [ 0.06327862 16.        ]
 [ 0.06839898 18.        ]
 [ 0.07425261 19.        ]
 [ 0.07453144 21.        ]
 [ 0.08092773 23.        ]
 [ 0.08693151 24.        ]]",[10. 16. 18. 19. 21.],1,1,1.0
85,139,10.0,"[[ 0.05698472  7.        ]
 [ 0.05873489  9.        ]
 [ 0.06107467 16.        ]
 [ 0.07118088 18.        ]
 [ 0.07567632 19.        ]
 [ 0.07761613 20.        ]
 [ 0.0919234  21.        ]
 [ 0.13657147 23.        ]
 [ 0.14044589 24.        ]]",[ 7.  9. 16. 18. 19.],0,0,0.0
86,140,10.0,"[[ 0.07241043  5.        ]
 [ 0.07335583  7.        ]
 [ 0.07420553  9.        ]
 [ 0.07421115 11.        ]
 [ 0.07448336 16.        ]
 [ 0.07454529 17.        ]
 [ 0.0755988  18.        ]
 [ 0.07739    19.        ]
 [ 0.07953052 20.        ]
 [ 0.08382838 21.        ]
 [ 0.08455973 23.        ]
 [ 0.08914621 24.        ]]",[ 5.  7.  9. 11. 16.],0,0,0.0
87,141,10.0,"[[ 0.10352808 18.        ]
 [ 0.10554728 23.        ]
 [ 0.12718731 24.        ]
 [ 0.13417274 33.        ]]",[18. 23. 24. 33.],0,0,0.0
88,143,10.0,"[[ 0.09062171  9.        ]
 [ 0.0917767  23.        ]
 [ 0.09873569 34.        ]]",[ 9. 23. 34.],0,0,0.0
89,146,0.0,"[[ 0.07608724  7.        ]
 [ 0.07883039  9.        ]
 [ 0.0795007  10.        ]
 [ 0.08019438 11.        ]
 [ 0.08126211 12.        ]
 [ 0.08148538 13.        ]
 [ 0.08471495 16.        ]
 [ 0.08477928 17.        ]
 [ 0.08698954 18.        ]
 [ 0.08717448 19.        ]
 [ 0.09520069 20.        ]
 [ 0.1072282  21.        ]
 [ 0.11322956 23.        ]
 [ 0.1192559  24.        ]
 [ 0.12477456 34.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
90,147,10.0,"[[ 0.07484189  5.        ]
 [ 0.07581313  9.        ]
 [ 0.07953392 10.        ]
 [ 0.08225533 11.        ]
 [ 0.0823911  12.        ]
 [ 0.08880299 16.        ]
 [ 0.08948777 17.        ]
 [ 0.09619027 18.        ]
 [ 0.09622439 19.        ]
 [ 0.09662968 20.        ]
 [ 0.09679843 21.        ]
 [ 0.1164597  23.        ]
 [ 0.11909163 24.        ]
 [ 0.12288141 34.        ]]",[ 5.  9. 10. 11. 12.],1,1,0.3333333333333333
91,149,10.0,"[[ 0.08492523  5.        ]
 [ 0.08505821  7.        ]
 [ 0.08658864  9.        ]
 [ 0.08732339 10.        ]
 [ 0.08757484 11.        ]
 [ 0.08776446 13.        ]
 [ 0.08797437 16.        ]
 [ 0.09624028 18.        ]
 [ 0.10316652 19.        ]
 [ 0.10593247 23.        ]
 [ 0.12512952 24.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
92,151,10.0,"[[ 0.10149664  7.        ]
 [ 0.10855502 23.        ]
 [ 0.13767517 24.        ]]",[ 7. 23. 24.],0,0,0.0
93,153,10.0,"[[ 0.06197423  7.        ]
 [ 0.07089871 11.        ]
 [ 0.073792   16.        ]
 [ 0.07865004 17.        ]
 [ 0.09950641 19.        ]
 [ 0.10710891 23.        ]
 [ 0.14070237 24.        ]
 [ 0.154342   33.        ]]",[ 7. 11. 16. 17. 19.],0,0,0.0
94,154,0.0,"[[ 0.08435975  3.        ]
 [ 0.08469914  5.        ]
 [ 0.08513477  7.        ]
 [ 0.08674386  9.        ]
 [ 0.08752679 10.        ]
 [ 0.08772308 11.        ]
 [ 0.08816711 13.        ]
 [ 0.09271499 15.        ]
 [ 0.09278633 16.        ]
 [ 0.09374967 17.        ]
 [ 0.0971051  18.        ]
 [ 0.09756747 19.        ]
 [ 0.09784587 20.        ]
 [ 0.10042092 21.        ]
 [ 0.10692024 23.        ]
 [ 0.11656629 24.        ]
 [ 0.12719023 34.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
95,155,10.0,"[[ 0.06078041  7.        ]
 [ 0.07504547  9.        ]
 [ 0.07915393 10.        ]
 [ 0.07970834 13.        ]
 [ 0.08216798 16.        ]
 [ 0.08265269 19.        ]
 [ 0.08677447 20.        ]
 [ 0.09623852 23.        ]
 [ 0.11166815 24.        ]]",[ 7.  9. 10. 13. 16.],1,1,0.3333333333333333
96,156,10.0,"[[ 0.06598526  5.        ]
 [ 0.070849    9.        ]
 [ 0.07130331 11.        ]
 [ 0.08062804 12.        ]
 [ 0.08227786 16.        ]
 [ 0.08585012 17.        ]
 [ 0.08606725 18.        ]
 [ 0.08758625 19.        ]
 [ 0.09642676 20.        ]
 [ 0.09897926 21.        ]
 [ 0.10175538 23.        ]
 [ 0.10541401 24.        ]
 [ 0.16841406 34.        ]]",[ 5.  9. 11. 12. 16.],0,0,0.0
97,157,0.0,"[[ 0.06140366  3.        ]
 [ 0.06358362  5.        ]
 [ 0.0660817   7.        ]
 [ 0.06701803  8.        ]
 [ 0.06827906  9.        ]
 [ 0.06892786 10.        ]
 [ 0.06989823 11.        ]
 [ 0.07032925 16.        ]
 [ 0.07043111 18.        ]
 [ 0.07087549 19.        ]
 [ 0.07156867 20.        ]
 [ 0.07556909 21.        ]
 [ 0.07984006 23.        ]
 [ 0.08579469 24.        ]
 [ 0.13115007 34.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
98,158,10.0,"[[ 0.06838369  5.        ]
 [ 0.07990128  9.        ]
 [ 0.08176225 10.        ]
 [ 0.08287401 18.        ]
 [ 0.08675368 21.        ]
 [ 0.09088671 23.        ]
 [ 0.09186344 24.        ]
 [ 0.1056993  34.        ]]",[ 5.  9. 10. 18. 21.],1,1,0.3333333333333333
99,159,0.0,"[[ 0.07311182  5.        ]
 [ 0.0731589   7.        ]
 [ 0.07492628  9.        ]
 [ 0.07638658 10.        ]
 [ 0.07921346 11.        ]
 [ 0.07990385 16.        ]
 [ 0.08052752 17.        ]
 [ 0.08517839 18.        ]
 [ 0.08758471 19.        ]
 [ 0.08774383 20.        ]
 [ 0.09248483 21.        ]
 [ 0.09294593 23.        ]
 [ 0.10849599 24.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
100,163,0.0,"[[ 0.0701793   5.        ]
 [ 0.07299793  7.        ]
 [ 0.07363564  9.        ]
 [ 0.07615875 16.        ]
 [ 0.07775241 17.        ]
 [ 0.07812048 18.        ]
 [ 0.08389397 19.        ]
 [ 0.0876708  20.        ]
 [ 0.09215458 21.        ]
 [ 0.10592556 22.        ]
 [ 0.13353014 24.        ]
 [ 0.22937012 34.        ]]",[ 5.  7.  9. 16. 17.],0,1,0.0
101,166,10.0,"[[ 0.07281601  5.        ]
 [ 0.07585145 11.        ]
 [ 0.07607226 16.        ]
 [ 0.07704902 17.        ]
 [ 0.08081186 18.        ]
 [ 0.08243284 19.        ]
 [ 0.08278584 20.        ]
 [ 0.09753418 21.        ]
 [ 0.10534362 23.        ]
 [ 0.14226854 24.        ]]",[ 5. 11. 16. 17. 18.],0,0,0.0
102,168,10.0,"[[ 0.07743329  5.        ]
 [ 0.08727169  9.        ]
 [ 0.08752022 10.        ]
 [ 0.08798034 11.        ]
 [ 0.09092295 16.        ]
 [ 0.09245504 17.        ]
 [ 0.09496323 18.        ]
 [ 0.09532112 19.        ]
 [ 0.10233349 23.        ]
 [ 0.10853458 24.        ]
 [ 0.12150371 34.        ]]",[ 5.  9. 10. 11. 16.],1,1,0.3333333333333333
103,169,10.0,"[[ 0.05603989  7.        ]
 [ 0.06217228  9.        ]
 [ 0.06972042 10.        ]
 [ 0.07277096 16.        ]
 [ 0.07595646 18.        ]
 [ 0.07850637 19.        ]
 [ 0.08295796 20.        ]
 [ 0.08699065 21.        ]
 [ 0.09063143 23.        ]
 [ 0.11273199 24.        ]
 [ 0.12896764 34.        ]]",[ 7.  9. 10. 16. 18.],1,1,0.3333333333333333
104,170,10.0,"[[ 0.06728345  5.        ]
 [ 0.07060147  7.        ]
 [ 0.0732376   9.        ]
 [ 0.07466122 10.        ]
 [ 0.07830664 16.        ]
 [ 0.08354706 18.        ]
 [ 0.08736619 19.        ]
 [ 0.09349791 20.        ]
 [ 0.09976643 21.        ]
 [ 0.1058023  23.        ]
 [ 0.11937451 24.        ]
 [ 0.12583649 34.        ]]",[ 5.  7.  9. 10. 16.],1,1,0.25
105,171,10.0,"[[ 0.07042759  5.        ]
 [ 0.07504237  9.        ]
 [ 0.08040499 11.        ]
 [ 0.08090325 16.        ]
 [ 0.08142457 17.        ]
 [ 0.08386207 18.        ]
 [ 0.08400574 21.        ]
 [ 0.08577855 23.        ]
 [ 0.08798301 24.        ]
 [ 0.13702637 34.        ]]",[ 5.  9. 11. 16. 17.],0,0,0.0
106,172,10.0,"[[ 0.06662818  5.        ]
 [ 0.06802112  7.        ]
 [ 0.07299558  9.        ]
 [ 0.07432234 16.        ]
 [ 0.07913351 18.        ]
 [ 0.08022746 19.        ]
 [ 0.09322837 20.        ]
 [ 0.09530061 23.        ]
 [ 0.13108665 24.        ]]",[ 5.  7.  9. 16. 18.],0,0,0.0
107,173,0.0,"[[ 0.06810652  5.        ]
 [ 0.0700404   9.        ]
 [ 0.07100733 13.        ]
 [ 0.07360373 16.        ]
 [ 0.07923547 18.        ]
 [ 0.09578013 19.        ]
 [ 0.09940787 20.        ]
 [ 0.0994727  21.        ]
 [ 0.10280393 23.        ]
 [ 0.12095322 24.        ]
 [ 0.14965928 34.        ]]",[ 5.  9. 13. 16. 18.],0,1,0.0
108,174,10.0,"[[ 0.08460295  3.        ]
 [ 0.08560711  7.        ]
 [ 0.10019994  9.        ]
 [ 0.10396072 11.        ]
 [ 0.1039715  16.        ]
 [ 0.10870671 18.        ]
 [ 0.11448246 19.        ]
 [ 0.13621777 20.        ]
 [ 0.14384663 23.        ]
 [ 0.14736076 24.        ]]",[ 3.  7.  9. 11. 16.],0,0,0.0
109,175,10.0,"[[ 0.08151352  5.        ]
 [ 0.08313562  9.        ]
 [ 0.08350909 10.        ]
 [ 0.08530674 11.        ]
 [ 0.08603494 16.        ]
 [ 0.08970335 17.        ]
 [ 0.09415087 18.        ]
 [ 0.09585648 19.        ]
 [ 0.10099643 20.        ]
 [ 0.10283562 23.        ]
 [ 0.10919752 24.        ]]",[ 5.  9. 10. 11. 16.],1,1,0.3333333333333333
110,176,10.0,"[[ 0.07601658  7.        ]
 [ 0.09074131  9.        ]
 [ 0.09136507 10.        ]
 [ 0.09171591 11.        ]
 [ 0.09209366 16.        ]
 [ 0.09225026 17.        ]
 [ 0.09342563 18.        ]
 [ 0.09550214 19.        ]
 [ 0.09761921 20.        ]
 [ 0.1016213  21.        ]
 [ 0.1018362  23.        ]
 [ 0.10205579 24.        ]
 [ 0.12642641 34.        ]]",[ 7.  9. 10. 11. 16.],1,1,0.3333333333333333
111,177,10.0,"[[ 0.0651477   5.        ]
 [ 0.0733615   7.        ]
 [ 0.07554656  9.        ]
 [ 0.07789218 10.        ]
 [ 0.08254765 11.        ]
 [ 0.08352553 16.        ]
 [ 0.08486451 18.        ]
 [ 0.08499209 19.        ]
 [ 0.08600812 20.        ]
 [ 0.08743134 21.        ]
 [ 0.0896551  23.        ]
 [ 0.09311521 24.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
112,178,0.0,"[[ 0.07329345  7.        ]
 [ 0.07857245  9.        ]
 [ 0.07884073 10.        ]
 [ 0.08096033 14.        ]
 [ 0.08470911 16.        ]
 [ 0.08513212 18.        ]
 [ 0.08781028 19.        ]
 [ 0.10428917 24.        ]]",[ 7.  9. 10. 14. 16.],0,0,0.0
113,179,0.0,"[[ 0.08649114  5.        ]
 [ 0.09290523  9.        ]
 [ 0.09568983 10.        ]
 [ 0.09708321 11.        ]
 [ 0.0995066  16.        ]
 [ 0.11515865 18.        ]
 [ 0.11706872 19.        ]
 [ 0.12419709 23.        ]
 [ 0.12700009 24.        ]
 [ 0.1275385  28.        ]
 [ 0.12884712 34.        ]]",[ 5.  9. 10. 11. 16.],0,0,0.0
114,180,10.0,"[[ 0.0816139  18.        ]
 [ 0.08588368 19.        ]
 [ 0.0994269  23.        ]
 [ 0.1060313  24.        ]]",[18. 19. 23. 24.],0,0,0.0
115,181,0.0,"[[ 0.08313163  9.        ]
 [ 0.08430783 10.        ]
 [ 0.08899909 11.        ]
 [ 0.09601229 16.        ]
 [ 0.09829295 17.        ]
 [ 0.10333866 18.        ]
 [ 0.10510089 19.        ]
 [ 0.10725308 20.        ]
 [ 0.10861551 23.        ]
 [ 0.12566909 24.        ]
 [ 0.12981967 33.        ]
 [ 0.17001647 34.        ]]",[ 9. 10. 11. 16. 17.],0,0,0.0
116,182,10.0,"[[ 0.07455662  3.        ]
 [ 0.0750818   5.        ]
 [ 0.07592751  9.        ]
 [ 0.08102579 11.        ]
 [ 0.08130956 16.        ]
 [ 0.08209804 17.        ]
 [ 0.08234607 18.        ]
 [ 0.08278861 19.        ]
 [ 0.08464716 20.        ]
 [ 0.08525685 21.        ]
 [ 0.09228104 23.        ]
 [ 0.09980097 24.        ]]",[ 3.  5.  9. 11. 16.],0,0,0.0
117,183,0.0,"[[ 0.07693827  5.        ]
 [ 0.07835735  7.        ]
 [ 0.08265394  9.        ]
 [ 0.08328375 10.        ]
 [ 0.08472686 11.        ]
 [ 0.08798761 16.        ]
 [ 0.09035958 17.        ]
 [ 0.09329635 18.        ]
 [ 0.09575019 19.        ]
 [ 0.11213517 20.        ]
 [ 0.12595941 23.        ]
 [ 0.1328243  24.        ]
 [ 0.19077975 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
118,185,10.0,"[[ 0.07668558  5.        ]
 [ 0.08262619  7.        ]
 [ 0.08630593  9.        ]
 [ 0.08862817 10.        ]
 [ 0.08931771 11.        ]
 [ 0.08956881 13.        ]
 [ 0.08980987 16.        ]
 [ 0.09112312 17.        ]
 [ 0.0925297  18.        ]
 [ 0.09286652 19.        ]
 [ 0.09565628 21.        ]
 [ 0.09602982 23.        ]
 [ 0.09697882 24.        ]
 [ 0.10054787 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
119,186,10.0,"[[ 0.07371223  5.        ]
 [ 0.08261889  7.        ]
 [ 0.0833419  16.        ]
 [ 0.0843578  17.        ]
 [ 0.10515156 18.        ]
 [ 0.11039354 19.        ]
 [ 0.12605679 24.        ]
 [ 0.13323247 34.        ]]",[ 5.  7. 16. 17. 18.],0,0,0.0
120,187,10.0,"[[ 0.0779683   7.        ]
 [ 0.08294791  9.        ]
 [ 0.08627996 10.        ]
 [ 0.08693153 11.        ]
 [ 0.09169682 15.        ]
 [ 0.09311479 16.        ]
 [ 0.0950855  17.        ]
 [ 0.09667027 19.        ]
 [ 0.10098004 21.        ]
 [ 0.10411406 23.        ]
 [ 0.10643023 24.        ]
 [ 0.10683177 33.        ]
 [ 0.13631368 34.        ]]",[ 7.  9. 10. 11. 15.],1,1,0.3333333333333333
121,192,0.0,"[[ 0.07296107  5.        ]
 [ 0.08222401  7.        ]
 [ 0.0853077   9.        ]
 [ 0.08780979 11.        ]
 [ 0.08859901 16.        ]
 [ 0.08893082 18.        ]
 [ 0.09364702 19.        ]
 [ 0.10337639 23.        ]
 [ 0.12232459 24.        ]
 [ 0.13632945 34.        ]]",[ 5.  7.  9. 11. 16.],0,0,0.0
122,193,10.0,"[[ 0.08417207  9.        ]
 [ 0.08951935 10.        ]
 [ 0.08965217 11.        ]
 [ 0.0903593  16.        ]
 [ 0.09237313 18.        ]
 [ 0.09473526 23.        ]
 [ 0.12192774 24.        ]]",[ 9. 10. 11. 16. 18.],1,1,0.5
123,194,10.0,"[[ 0.11466306 10.        ]
 [ 0.12319149 20.        ]
 [ 0.13596189 23.        ]]",[10. 20. 23.],1,1,1.0
124,195,10.0,"[[ 0.08491427  9.        ]
 [ 0.08586991 10.        ]
 [ 0.08615537 11.        ]
 [ 0.08985549 18.        ]
 [ 0.09055173 19.        ]
 [ 0.09521081 23.        ]
 [ 0.09546058 24.        ]]",[ 9. 10. 11. 18. 19.],1,1,0.5
125,196,10.0,"[[ 0.08771273 15.        ]
 [ 0.09567527 16.        ]
 [ 0.10523051 18.        ]
 [ 0.10576741 19.        ]
 [ 0.10772732 24.        ]]",[15. 16. 18. 19. 24.],0,0,0.0
126,197,10.0,"[[ 0.0803501   7.        ]
 [ 0.08159612  9.        ]
 [ 0.085136   11.        ]
 [ 0.08635082 16.        ]
 [ 0.08677852 17.        ]
 [ 0.08734816 19.        ]
 [ 0.09353028 20.        ]
 [ 0.09685614 21.        ]
 [ 0.09885436 23.        ]
 [ 0.13290972 34.        ]]",[ 7.  9. 11. 16. 17.],0,0,0.0
127,199,10.0,"[[ 0.08380601  5.        ]
 [ 0.08400132  7.        ]
 [ 0.0843054   9.        ]
 [ 0.08533506 10.        ]
 [ 0.08618423 11.        ]
 [ 0.08747852 16.        ]
 [ 0.08865419 17.        ]
 [ 0.08902138 18.        ]
 [ 0.0890926  19.        ]
 [ 0.08913628 21.        ]
 [ 0.09727036 23.        ]
 [ 0.09954059 24.        ]
 [ 0.12185335 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
