,record,original,predict,top5,inTop5,correct,mmr
63,104,0.0,"[[ 0.13123342  8.        ]
 [ 0.15395556  9.        ]
 [ 0.15604429 10.        ]
 [ 0.16468436 16.        ]
 [ 0.17338765 17.        ]
 [ 0.1808466  18.        ]
 [ 0.18783142 19.        ]
 [ 0.20504583 20.        ]
 [ 0.2053761  23.        ]
 [ 0.20677943 24.        ]
 [ 0.20768702 33.        ]]",[ 8.  9. 10. 16. 17.],0,0,0.0
64,107,0.0,"[[ 0.1520353   8.        ]
 [ 0.16208468  9.        ]
 [ 0.18004611 10.        ]
 [ 0.18264965 11.        ]
 [ 0.18596184 12.        ]
 [ 0.1895799  13.        ]
 [ 0.19376639 16.        ]
 [ 0.19460187 17.        ]
 [ 0.20024783 18.        ]
 [ 0.20356358 19.        ]
 [ 0.20834125 20.        ]
 [ 0.20981821 23.        ]
 [ 0.22028813 24.        ]
 [ 0.22935746 28.        ]
 [ 0.26265236 33.        ]]",[ 8.  9. 10. 11. 12.],0,0,0.0
65,108,10.0,"[[ 0.1290617   3.        ]
 [ 0.13576156  7.        ]
 [ 0.14660859  9.        ]
 [ 0.15355657 10.        ]
 [ 0.15787466 12.        ]
 [ 0.15815665 16.        ]
 [ 0.16006952 17.        ]
 [ 0.16158026 18.        ]
 [ 0.16284968 19.        ]
 [ 0.16361832 20.        ]
 [ 0.17232459 23.        ]
 [ 0.18119133 24.        ]
 [ 0.19561952 27.        ]
 [ 0.22585297 28.        ]
 [ 0.29970834 33.        ]]",[ 3.  7.  9. 10. 12.],1,1,0.25
66,109,0.0,"[[ 0.13092732  7.        ]
 [ 0.139557    9.        ]
 [ 0.16079922 10.        ]
 [ 0.16778337 11.        ]
 [ 0.16926387 12.        ]
 [ 0.16961015 16.        ]
 [ 0.17205759 17.        ]
 [ 0.17314622 18.        ]
 [ 0.1756598  19.        ]
 [ 0.17649307 20.        ]
 [ 0.18240498 21.        ]
 [ 0.18609929 23.        ]
 [ 0.1862011  24.        ]
 [ 0.1892027  28.        ]
 [ 0.20922815 33.        ]
 [ 0.2451365  34.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
67,113,0.0,"[[ 0.15450457  9.        ]
 [ 0.16599284 10.        ]
 [ 0.1690977  16.        ]
 [ 0.17732738 17.        ]
 [ 0.17761287 18.        ]
 [ 0.17858227 19.        ]
 [ 0.18446739 20.        ]
 [ 0.18866399 23.        ]
 [ 0.19134338 24.        ]
 [ 0.23820603 33.        ]]",[ 9. 10. 16. 17. 18.],0,0,0.0
68,114,10.0,"[[ 0.13602906  9.        ]
 [ 0.13927108 10.        ]
 [ 0.14308574 12.        ]
 [ 0.14427911 14.        ]
 [ 0.1450696  16.        ]
 [ 0.14774936 17.        ]
 [ 0.15289917 18.        ]
 [ 0.15304831 19.        ]
 [ 0.15306557 20.        ]
 [ 0.15409751 23.        ]
 [ 0.15570352 24.        ]
 [ 0.1749961  28.        ]
 [ 0.1769211  33.        ]
 [ 0.1842639  34.        ]]",[ 9. 10. 12. 14. 16.],1,1,0.5
69,115,10.0,"[[ 0.10094563  8.        ]
 [ 0.12235433  9.        ]
 [ 0.1238841  13.        ]
 [ 0.12524039 16.        ]
 [ 0.12555039 17.        ]
 [ 0.12792534 18.        ]
 [ 0.12864459 19.        ]
 [ 0.13024747 20.        ]
 [ 0.14320401 23.        ]
 [ 0.14377016 27.        ]
 [ 0.14511859 28.        ]
 [ 0.14648183 33.        ]
 [ 0.14847825 34.        ]]",[ 8.  9. 13. 16. 17.],0,0,0.0
70,116,10.0,"[[ 0.1068331   7.        ]
 [ 0.10855651  8.        ]
 [ 0.13416423  9.        ]
 [ 0.1419325  10.        ]
 [ 0.14774656 12.        ]
 [ 0.1502675  16.        ]
 [ 0.1520314  17.        ]
 [ 0.1559553  18.        ]
 [ 0.15672581 19.        ]
 [ 0.16604716 20.        ]
 [ 0.16849619 23.        ]
 [ 0.17661452 24.        ]
 [ 0.17663174 28.        ]
 [ 0.17774215 33.        ]]",[ 7.  8.  9. 10. 12.],1,1,0.25
71,119,10.0,"[[ 0.13525796 10.        ]
 [ 0.1459834  12.        ]
 [ 0.14748514 17.        ]
 [ 0.19821584 19.        ]
 [ 0.32252252 23.        ]]",[10. 12. 17. 19. 23.],1,1,1.0
72,121,10.0,"[[ 0.11644936  7.        ]
 [ 0.12808897  8.        ]
 [ 0.15357159  9.        ]
 [ 0.15727434 10.        ]
 [ 0.15743278 11.        ]
 [ 0.15991059 12.        ]
 [ 0.16192941 16.        ]
 [ 0.16690583 17.        ]
 [ 0.16919374 18.        ]
 [ 0.1745583  19.        ]
 [ 0.17592746 20.        ]
 [ 0.17710534 23.        ]
 [ 0.20318519 24.        ]
 [ 0.21900839 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
73,123,10.0,"[[ 0.1471472   9.        ]
 [ 0.14824059 10.        ]
 [ 0.14849633 13.        ]
 [ 0.15168049 16.        ]
 [ 0.16238934 17.        ]
 [ 0.16489017 19.        ]
 [ 0.18112878 20.        ]
 [ 0.21092081 23.        ]
 [ 0.21233708 24.        ]
 [ 0.27010723 33.        ]]",[ 9. 10. 13. 16. 17.],1,1,0.5
74,124,10.0,"[[ 0.14712603  7.        ]
 [ 0.15187236  9.        ]
 [ 0.16456274 10.        ]
 [ 0.16638595 16.        ]
 [ 0.16741522 17.        ]
 [ 0.17230286 18.        ]
 [ 0.17526321 19.        ]
 [ 0.17908837 20.        ]
 [ 0.19551734 23.        ]
 [ 0.19625735 24.        ]
 [ 0.20754535 33.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
75,126,0.0,"[[ 0.12034708  9.        ]
 [ 0.12677789 12.        ]
 [ 0.13199618 13.        ]
 [ 0.13412604 14.        ]
 [ 0.13945282 16.        ]
 [ 0.14128744 17.        ]
 [ 0.14434058 18.        ]
 [ 0.14664357 20.        ]
 [ 0.15357254 23.        ]
 [ 0.15490217 24.        ]
 [ 0.19838949 28.        ]
 [ 0.22661538 33.        ]
 [ 0.23306969 34.        ]]",[ 9. 12. 13. 14. 16.],0,1,0.0
76,127,10.0,"[[ 0.12389231  2.        ]
 [ 0.12675864  8.        ]
 [ 0.14139132  9.        ]
 [ 0.15287292 10.        ]
 [ 0.15643975 12.        ]
 [ 0.15904832 13.        ]
 [ 0.16197677 16.        ]
 [ 0.1647338  17.        ]
 [ 0.16603132 18.        ]
 [ 0.16945935 19.        ]
 [ 0.17056726 20.        ]
 [ 0.1705907  23.        ]
 [ 0.17117119 24.        ]
 [ 0.17144706 27.        ]
 [ 0.17778731 28.        ]
 [ 0.18435553 33.        ]
 [ 0.20834053 34.        ]]",[ 2.  8.  9. 10. 12.],1,1,0.25
77,129,0.0,"[[ 0.11752271  3.        ]
 [ 0.13737481  7.        ]
 [ 0.14796423  8.        ]
 [ 0.14962529  9.        ]
 [ 0.15275319 10.        ]
 [ 0.1530796  11.        ]
 [ 0.15513457 12.        ]
 [ 0.15834414 13.        ]
 [ 0.16475036 15.        ]
 [ 0.16992682 16.        ]
 [ 0.17118714 17.        ]
 [ 0.17184493 18.        ]
 [ 0.17192347 19.        ]
 [ 0.17670112 20.        ]
 [ 0.1775626  23.        ]
 [ 0.18660719 24.        ]
 [ 0.20613124 28.        ]
 [ 0.21212742 32.        ]
 [ 0.23259021 33.        ]
 [ 0.25599021 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
78,130,0.0,"[[ 0.144696    7.        ]
 [ 0.14885083  9.        ]
 [ 0.15083452 10.        ]
 [ 0.15800053 12.        ]
 [ 0.15963852 13.        ]
 [ 0.16076518 16.        ]
 [ 0.16111504 17.        ]
 [ 0.16356295 18.        ]
 [ 0.16454815 19.        ]
 [ 0.16929043 20.        ]
 [ 0.17103159 23.        ]
 [ 0.22640897 24.        ]
 [ 0.27260506 28.        ]
 [ 0.29966668 34.        ]]",[ 7.  9. 10. 12. 13.],0,0,0.0
79,132,10.0,"[[ 0.13758934  7.        ]
 [ 0.1443671   8.        ]
 [ 0.14468801  9.        ]
 [ 0.14534664 10.        ]
 [ 0.14898533 13.        ]
 [ 0.15147306 16.        ]
 [ 0.15153885 17.        ]
 [ 0.15456302 18.        ]
 [ 0.16156923 19.        ]
 [ 0.17009691 20.        ]
 [ 0.18265689 23.        ]
 [ 0.19264222 24.        ]
 [ 0.19453518 33.        ]]",[ 7.  8.  9. 10. 13.],1,1,0.25
80,133,0.0,"[[ 0.13984348  7.        ]
 [ 0.1442394   8.        ]
 [ 0.14987157  9.        ]
 [ 0.15857378 10.        ]
 [ 0.15880997 12.        ]
 [ 0.16040504 13.        ]
 [ 0.16586936 14.        ]
 [ 0.16704359 16.        ]
 [ 0.16904294 17.        ]
 [ 0.16951928 18.        ]
 [ 0.1702788  19.        ]
 [ 0.17218024 20.        ]
 [ 0.17254782 21.        ]
 [ 0.17313458 23.        ]
 [ 0.17466404 24.        ]
 [ 0.18107711 28.        ]
 [ 0.18111919 33.        ]
 [ 0.18832515 34.        ]]",[ 7.  8.  9. 10. 12.],0,0,0.0
81,135,10.0,"[[ 0.11001658  9.        ]
 [ 0.12898446 10.        ]
 [ 0.12922167 12.        ]
 [ 0.14578102 13.        ]
 [ 0.151902   14.        ]
 [ 0.15518409 16.        ]
 [ 0.15682483 17.        ]
 [ 0.15940118 18.        ]
 [ 0.16066074 19.        ]
 [ 0.16201645 20.        ]
 [ 0.16696036 21.        ]
 [ 0.18031766 23.        ]
 [ 0.18765225 24.        ]
 [ 0.19663382 33.        ]
 [ 0.2153657  34.        ]]",[ 9. 10. 12. 13. 14.],1,1,0.5
82,136,10.0,"[[ 0.10749406 16.        ]
 [ 0.11394903 18.        ]
 [ 0.11528611 20.        ]
 [ 0.11817116 23.        ]
 [ 0.17840702 24.        ]]",[16. 18. 20. 23. 24.],0,0,0.0
83,137,10.0,"[[ 0.1188724   8.        ]
 [ 0.13238478  9.        ]
 [ 0.13436067 10.        ]
 [ 0.13494448 17.        ]
 [ 0.13657964 18.        ]
 [ 0.14018353 19.        ]
 [ 0.14242882 20.        ]
 [ 0.14464283 23.        ]
 [ 0.15882403 24.        ]
 [ 0.16270095 28.        ]
 [ 0.21941808 33.        ]]",[ 8.  9. 10. 17. 18.],1,1,0.3333333333333333
84,138,10.0,"[[ 0.09959185  9.        ]
 [ 0.10430515 10.        ]
 [ 0.14143467 18.        ]
 [ 0.149104   19.        ]
 [ 0.15648685 20.        ]
 [ 0.17303282 23.        ]]",[ 9. 10. 18. 19. 20.],1,1,0.5
85,139,10.0,"[[ 0.11211222  9.        ]
 [ 0.11703102 12.        ]
 [ 0.12623346 16.        ]
 [ 0.14596367 20.        ]
 [ 0.19344842 23.        ]
 [ 0.20143849 24.        ]
 [ 0.30893147 33.        ]]",[ 9. 12. 16. 20. 23.],0,0,0.0
86,140,10.0,"[[ 0.10946634  3.        ]
 [ 0.14785461  8.        ]
 [ 0.1493181   9.        ]
 [ 0.15431779 11.        ]
 [ 0.15576417 13.        ]
 [ 0.15600049 16.        ]
 [ 0.15630382 17.        ]
 [ 0.15694106 18.        ]
 [ 0.15883052 19.        ]
 [ 0.16005784 20.        ]
 [ 0.16294181 23.        ]
 [ 0.17270632 24.        ]
 [ 0.17538096 28.        ]
 [ 0.17734814 33.        ]
 [ 0.19178894 34.        ]]",[ 3.  8.  9. 11. 13.],0,0,0.0
87,141,10.0,"[[ 0.18428993 18.        ]
 [ 0.18490812 20.        ]
 [ 0.21256909 23.        ]
 [ 0.21263784 24.        ]
 [ 0.23171163 33.        ]]",[18. 20. 23. 24. 33.],0,0,0.0
88,143,10.0,"[[ 0.12602234  9.        ]
 [ 0.13091952 11.        ]
 [ 0.13722235 23.        ]
 [ 0.14251393 27.        ]]",[ 9. 11. 23. 27.],0,0,0.0
89,146,0.0,"[[ 0.09473026  3.        ]
 [ 0.10955624  7.        ]
 [ 0.12167965  9.        ]
 [ 0.13716903 10.        ]
 [ 0.14567924 14.        ]
 [ 0.14829848 15.        ]
 [ 0.15244661 16.        ]
 [ 0.15607377 17.        ]
 [ 0.16370428 18.        ]
 [ 0.17040195 19.        ]
 [ 0.1745888  20.        ]
 [ 0.19061194 23.        ]
 [ 0.19858074 24.        ]
 [ 0.21187293 27.        ]
 [ 0.21824075 28.        ]
 [ 0.22482896 33.        ]]",[ 3.  7.  9. 10. 14.],0,0,0.0
90,147,10.0,"[[ 0.1135627   9.        ]
 [ 0.12144619 10.        ]
 [ 0.1235352  12.        ]
 [ 0.13640746 16.        ]
 [ 0.14074656 17.        ]
 [ 0.14722329 18.        ]
 [ 0.14755803 19.        ]
 [ 0.15381334 20.        ]
 [ 0.16894825 21.        ]
 [ 0.16927421 23.        ]
 [ 0.18702176 24.        ]
 [ 0.21539083 30.        ]
 [ 0.2222672  33.        ]]",[ 9. 10. 12. 16. 17.],1,1,0.5
91,149,10.0,"[[ 0.12248302  9.        ]
 [ 0.13331689 16.        ]
 [ 0.13536853 17.        ]
 [ 0.1389792  18.        ]
 [ 0.14022521 20.        ]
 [ 0.14048037 23.        ]
 [ 0.14524704 24.        ]
 [ 0.15930984 28.        ]
 [ 0.19901633 33.        ]]",[ 9. 16. 17. 18. 20.],0,0,0.0
92,151,10.0,"[[ 0.19686048 10.        ]
 [ 0.20411676 19.        ]
 [ 0.22348513 23.        ]
 [ 0.22381192 24.        ]
 [ 0.2376069  33.        ]]",[10. 19. 23. 24. 33.],1,1,1.0
93,153,10.0,"[[ 0.161668    9.        ]
 [ 0.16336896 16.        ]
 [ 0.16391957 17.        ]
 [ 0.16430657 19.        ]
 [ 0.17261654 20.        ]
 [ 0.19147897 23.        ]
 [ 0.1993428  24.        ]
 [ 0.24754355 33.        ]]",[ 9. 16. 17. 19. 20.],0,0,0.0
94,154,0.0,"[[ 0.15944846  5.        ]
 [ 0.16787795  8.        ]
 [ 0.16890972  9.        ]
 [ 0.17007035 10.        ]
 [ 0.17045065 12.        ]
 [ 0.17051709 13.        ]
 [ 0.17312098 14.        ]
 [ 0.1747047  16.        ]
 [ 0.17743486 17.        ]
 [ 0.1779404  18.        ]
 [ 0.17841076 20.        ]
 [ 0.17856656 21.        ]
 [ 0.17860718 23.        ]
 [ 0.18079251 24.        ]
 [ 0.19366004 33.        ]
 [ 0.20713479 34.        ]]",[ 5.  8.  9. 10. 12.],0,0,0.0
95,155,10.0,"[[ 0.11022335  7.        ]
 [ 0.11130834  9.        ]
 [ 0.11345863 13.        ]
 [ 0.11666038 16.        ]
 [ 0.12415874 18.        ]
 [ 0.13549858 23.        ]
 [ 0.13659048 24.        ]
 [ 0.21176803 33.        ]]",[ 7.  9. 13. 16. 18.],0,0,0.0
96,156,10.0,"[[ 0.13187909  9.        ]
 [ 0.13996738 10.        ]
 [ 0.1506272  11.        ]
 [ 0.1514026  16.        ]
 [ 0.15333813 17.        ]
 [ 0.15424963 18.        ]
 [ 0.16325743 19.        ]
 [ 0.16921886 20.        ]
 [ 0.17267201 23.        ]
 [ 0.18876839 24.        ]
 [ 0.23791096 33.        ]
 [ 0.24716502 34.        ]]",[ 9. 10. 11. 16. 17.],1,1,0.5
97,157,0.0,"[[ 0.11198646  3.        ]
 [ 0.11335468  7.        ]
 [ 0.12635445  8.        ]
 [ 0.12703498  9.        ]
 [ 0.13462856 10.        ]
 [ 0.13676083 11.        ]
 [ 0.14297892 13.        ]
 [ 0.14504918 16.        ]
 [ 0.14564683 17.        ]
 [ 0.14711721 18.        ]
 [ 0.14777325 19.        ]
 [ 0.14946723 20.        ]
 [ 0.15111964 23.        ]
 [ 0.15380954 24.        ]
 [ 0.2105001  28.        ]
 [ 0.21185648 33.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
98,158,10.0,"[[ 0.11907125  8.        ]
 [ 0.15299726  9.        ]
 [ 0.16528046 10.        ]
 [ 0.17045319 11.        ]
 [ 0.17179486 16.        ]
 [ 0.17446387 17.        ]
 [ 0.17484367 19.        ]
 [ 0.17567006 20.        ]
 [ 0.18083322 23.        ]
 [ 0.18974751 24.        ]
 [ 0.20712257 33.        ]]",[ 8.  9. 10. 11. 16.],1,1,0.3333333333333333
99,159,0.0,"[[ 0.12087141  9.        ]
 [ 0.12414716 10.        ]
 [ 0.12848048 13.        ]
 [ 0.12912721 16.        ]
 [ 0.1339355  18.        ]
 [ 0.13486699 19.        ]
 [ 0.13579988 20.        ]
 [ 0.13790651 23.        ]
 [ 0.16814047 24.        ]
 [ 0.22887883 33.        ]]",[ 9. 10. 13. 16. 18.],0,0,0.0
100,163,0.0,"[[ 0.13692492  9.        ]
 [ 0.14343466 10.        ]
 [ 0.14472022 12.        ]
 [ 0.14814408 16.        ]
 [ 0.14897877 17.        ]
 [ 0.14931719 18.        ]
 [ 0.14991655 19.        ]
 [ 0.15125766 20.        ]
 [ 0.15671211 23.        ]
 [ 0.21199689 24.        ]
 [ 0.25919932 33.        ]]",[ 9. 10. 12. 16. 17.],0,0,0.0
101,166,10.0,"[[ 0.1415702   8.        ]
 [ 0.15004386 18.        ]
 [ 0.15182918 20.        ]
 [ 0.16333371 23.        ]
 [ 0.22456795 24.        ]
 [ 0.24279699 33.        ]]",[ 8. 18. 20. 23. 24.],0,0,0.0
102,168,10.0,"[[ 0.13822913  3.        ]
 [ 0.13925779  9.        ]
 [ 0.15865272 12.        ]
 [ 0.16000882 16.        ]
 [ 0.16157544 17.        ]
 [ 0.16573042 18.        ]
 [ 0.17202819 19.        ]
 [ 0.17417652 20.        ]
 [ 0.18148911 23.        ]
 [ 0.18447918 24.        ]
 [ 0.2110495  28.        ]
 [ 0.23500463 33.        ]]",[ 3.  9. 12. 16. 17.],0,0,0.0
103,169,10.0,"[[ 0.09620094  9.        ]
 [ 0.0989399  10.        ]
 [ 0.12056938 11.        ]
 [ 0.12447214 13.        ]
 [ 0.12679961 14.        ]
 [ 0.12704474 16.        ]
 [ 0.1280542  17.        ]
 [ 0.15423623 18.        ]
 [ 0.15834755 19.        ]
 [ 0.18001622 20.        ]
 [ 0.19272817 23.        ]
 [ 0.19372162 24.        ]
 [ 0.20083539 33.        ]]",[ 9. 10. 11. 13. 14.],1,1,0.5
104,170,10.0,"[[ 0.12442368  9.        ]
 [ 0.1362616  10.        ]
 [ 0.15372192 16.        ]
 [ 0.15889404 17.        ]
 [ 0.15964292 18.        ]
 [ 0.16015712 19.        ]
 [ 0.16270575 20.        ]
 [ 0.18928972 23.        ]
 [ 0.23919356 24.        ]
 [ 0.31694847 33.        ]]",[ 9. 10. 16. 17. 18.],1,1,0.5
105,171,10.0,"[[ 0.14632678  9.        ]
 [ 0.14852679 10.        ]
 [ 0.15733484 12.        ]
 [ 0.15769094 13.        ]
 [ 0.15775782 16.        ]
 [ 0.15859509 17.        ]
 [ 0.15914476 18.        ]
 [ 0.16008461 19.        ]
 [ 0.16292481 20.        ]
 [ 0.16299933 23.        ]
 [ 0.16393754 24.        ]
 [ 0.16484725 28.        ]
 [ 0.16631032 33.        ]
 [ 0.21396993 34.        ]]",[ 9. 10. 12. 13. 16.],1,1,0.5
106,172,10.0,"[[ 0.13937851  7.        ]
 [ 0.14132845  9.        ]
 [ 0.14362131 16.        ]
 [ 0.14694438 17.        ]
 [ 0.15586233 18.        ]
 [ 0.15817674 20.        ]
 [ 0.18631488 24.        ]
 [ 0.2160598  33.        ]]",[ 7.  9. 16. 17. 18.],0,0,0.0
107,173,0.0,"[[ 0.15087008  7.        ]
 [ 0.15690911  9.        ]
 [ 0.16152617 10.        ]
 [ 0.16319287 13.        ]
 [ 0.17284149 16.        ]
 [ 0.17845249 18.        ]
 [ 0.20448272 20.        ]
 [ 0.22799405 23.        ]
 [ 0.29868436 24.        ]]",[ 7.  9. 10. 13. 16.],0,0,0.0
108,174,10.0,"[[ 0.15314855  9.        ]
 [ 0.17772937 10.        ]
 [ 0.18048396 16.        ]
 [ 0.18261445 17.        ]
 [ 0.19827932 19.        ]
 [ 0.19948069 20.        ]
 [ 0.20108086 21.        ]
 [ 0.20499569 23.        ]
 [ 0.2057533  24.        ]
 [ 0.21042198 28.        ]
 [ 0.21257889 33.        ]
 [ 0.25301063 34.        ]]",[ 9. 10. 16. 17. 19.],1,1,0.5
109,175,10.0,"[[ 0.14132375  8.        ]
 [ 0.14870418  9.        ]
 [ 0.15455676 12.        ]
 [ 0.16382081 13.        ]
 [ 0.16436721 16.        ]
 [ 0.1671145  17.        ]
 [ 0.16911415 18.        ]
 [ 0.17070135 19.        ]
 [ 0.17184049 20.        ]
 [ 0.18433529 23.        ]
 [ 0.18496623 24.        ]
 [ 0.19036251 28.        ]
 [ 0.19676272 33.        ]]",[ 8.  9. 12. 13. 16.],0,0,0.0
110,176,10.0,"[[ 0.14973414  5.        ]
 [ 0.15299428  7.        ]
 [ 0.15472823  9.        ]
 [ 0.16103504 10.        ]
 [ 0.16340077 11.        ]
 [ 0.16966817 12.        ]
 [ 0.17001985 13.        ]
 [ 0.17930365 14.        ]
 [ 0.17956381 16.        ]
 [ 0.18455611 17.        ]
 [ 0.18759693 18.        ]
 [ 0.19164938 19.        ]
 [ 0.19166546 20.        ]
 [ 0.19584611 21.        ]
 [ 0.19640232 23.        ]
 [ 0.21743173 24.        ]
 [ 0.2366544  28.        ]
 [ 0.24092877 33.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
111,177,10.0,"[[ 0.11253449  9.        ]
 [ 0.13230157 10.        ]
 [ 0.13369097 12.        ]
 [ 0.15003419 13.        ]
 [ 0.15317974 16.        ]
 [ 0.15366934 17.        ]
 [ 0.15909076 18.        ]
 [ 0.15909845 19.        ]
 [ 0.16868297 20.        ]
 [ 0.16902328 23.        ]
 [ 0.17534547 24.        ]
 [ 0.19188    27.        ]
 [ 0.19476901 28.        ]
 [ 0.19904959 33.        ]]",[ 9. 10. 12. 13. 16.],1,1,0.5
112,178,0.0,"[[ 0.13183874  5.        ]
 [ 0.15205967  9.        ]
 [ 0.16532755 12.        ]
 [ 0.16533238 18.        ]
 [ 0.17464095 20.        ]
 [ 0.17616093 23.        ]
 [ 0.18742535 33.        ]]",[ 5.  9. 12. 18. 20.],0,1,0.0
113,179,0.0,"[[ 0.15697721  8.        ]
 [ 0.16841397  9.        ]
 [ 0.17437673 10.        ]
 [ 0.18497622 13.        ]
 [ 0.19174153 16.        ]
 [ 0.19374309 17.        ]
 [ 0.19990862 18.        ]
 [ 0.20219055 19.        ]
 [ 0.20839781 20.        ]
 [ 0.21209383 23.        ]
 [ 0.21518832 24.        ]
 [ 0.22760447 33.        ]]",[ 8.  9. 10. 13. 16.],0,0,0.0
114,180,10.0,"[[ 0.13520867 10.        ]
 [ 0.13807026 17.        ]
 [ 0.13979173 18.        ]
 [ 0.1745173  20.        ]
 [ 0.23004651 23.        ]]",[10. 17. 18. 20. 23.],1,1,1.0
115,181,0.0,"[[ 0.13238169  8.        ]
 [ 0.13729799  9.        ]
 [ 0.14021066 10.        ]
 [ 0.15148578 11.        ]
 [ 0.16300463 16.        ]
 [ 0.17855183 17.        ]
 [ 0.18665225 18.        ]
 [ 0.18731399 19.        ]
 [ 0.19097042 20.        ]
 [ 0.20381834 23.        ]
 [ 0.21221698 24.        ]
 [ 0.22026317 33.        ]]",[ 8.  9. 10. 11. 16.],0,0,0.0
116,182,10.0,"[[ 0.135535    2.        ]
 [ 0.14804494  3.        ]
 [ 0.14818101  8.        ]
 [ 0.15184105  9.        ]
 [ 0.15206947 10.        ]
 [ 0.15345369 12.        ]
 [ 0.15653229 13.        ]
 [ 0.15658814 16.        ]
 [ 0.15738261 17.        ]
 [ 0.15776049 18.        ]
 [ 0.15961248 20.        ]
 [ 0.15992486 21.        ]
 [ 0.16261145 23.        ]
 [ 0.163701   24.        ]
 [ 0.16420949 33.        ]
 [ 0.16564324 34.        ]]",[ 2.  3.  8.  9. 10.],1,1,0.2
117,183,0.0,"[[ 0.14777261  8.        ]
 [ 0.15142584  9.        ]
 [ 0.15655767 10.        ]
 [ 0.16735823 12.        ]
 [ 0.16841287 16.        ]
 [ 0.17004542 18.        ]
 [ 0.17173716 19.        ]
 [ 0.17454777 20.        ]
 [ 0.17775866 23.        ]
 [ 0.17926417 24.        ]
 [ 0.20233058 28.        ]
 [ 0.21357254 33.        ]
 [ 0.22060042 34.        ]]",[ 8.  9. 10. 12. 16.],0,0,0.0
118,185,10.0,"[[ 0.14437375  3.        ]
 [ 0.14447227  7.        ]
 [ 0.14630276  8.        ]
 [ 0.14982879  9.        ]
 [ 0.1513589  10.        ]
 [ 0.15196386 12.        ]
 [ 0.16149311 13.        ]
 [ 0.16219854 16.        ]
 [ 0.16415116 17.        ]
 [ 0.16533964 18.        ]
 [ 0.16613621 19.        ]
 [ 0.17088569 20.        ]
 [ 0.1713156  23.        ]
 [ 0.17341256 24.        ]
 [ 0.17744875 26.        ]
 [ 0.18744239 28.        ]
 [ 0.1877811  33.        ]
 [ 0.18791336 34.        ]]",[ 3.  7.  8.  9. 10.],1,1,0.2
119,186,10.0,"[[ 0.14676332  9.        ]
 [ 0.18512038 12.        ]
 [ 0.18781447 16.        ]
 [ 0.18864709 17.        ]
 [ 0.19210389 18.        ]
 [ 0.20527214 19.        ]
 [ 0.20715547 23.        ]
 [ 0.21652067 24.        ]
 [ 0.22358201 33.        ]]",[ 9. 12. 16. 17. 18.],0,0,0.0
120,187,10.0,"[[ 0.13944645  7.        ]
 [ 0.1444568   8.        ]
 [ 0.15182883  9.        ]
 [ 0.15496469 10.        ]
 [ 0.15572256 16.        ]
 [ 0.16553734 17.        ]
 [ 0.17061692 18.        ]
 [ 0.17651725 19.        ]
 [ 0.17972529 20.        ]
 [ 0.17975396 23.        ]
 [ 0.19211745 24.        ]
 [ 0.21267438 33.        ]
 [ 0.21275522 34.        ]]",[ 7.  8.  9. 10. 16.],1,1,0.25
121,192,0.0,"[[ 0.1604605   8.        ]
 [ 0.16143098 10.        ]
 [ 0.16705522 16.        ]
 [ 0.17255836 17.        ]
 [ 0.17292463 18.        ]
 [ 0.17990978 23.        ]
 [ 0.18837784 24.        ]]",[ 8. 10. 16. 17. 18.],0,0,0.0
122,193,10.0,"[[ 0.10788763  8.        ]
 [ 0.12559417  9.        ]
 [ 0.15137959 10.        ]
 [ 0.15602934 16.        ]
 [ 0.16981325 18.        ]
 [ 0.17484356 20.        ]
 [ 0.22610541 23.        ]
 [ 0.2348628  24.        ]]",[ 8.  9. 10. 16. 18.],1,1,0.3333333333333333
123,194,10.0,"[[ 0.2456757  23.        ]
 [ 0.25609785 33.        ]]",[23. 33.],0,0,0.0
124,195,10.0,"[[ 0.13739979  9.        ]
 [ 0.15037537 10.        ]
 [ 0.15075759 16.        ]
 [ 0.15933436 17.        ]
 [ 0.16128661 18.        ]
 [ 0.17470099 19.        ]
 [ 0.17491913 20.        ]
 [ 0.18284404 23.        ]
 [ 0.1896486  24.        ]
 [ 0.29384285 34.        ]]",[ 9. 10. 16. 17. 18.],1,1,0.5
125,196,10.0,"[[ 0.16575903  9.        ]
 [ 0.17055154 17.        ]
 [ 0.19935526 18.        ]
 [ 0.20288098 19.        ]
 [ 0.20866072 20.        ]
 [ 0.2182647  23.        ]
 [ 0.24246752 24.        ]
 [ 0.28821558 28.        ]]",[ 9. 17. 18. 19. 20.],0,0,0.0
126,197,10.0,"[[ 0.12301749  9.        ]
 [ 0.13163006 10.        ]
 [ 0.13356891 12.        ]
 [ 0.13812774 13.        ]
 [ 0.13950388 16.        ]
 [ 0.14193014 18.        ]
 [ 0.14550924 20.        ]
 [ 0.14620245 23.        ]
 [ 0.16962361 24.        ]
 [ 0.19395773 33.        ]]",[ 9. 10. 12. 13. 16.],1,1,0.5
