,record,original,predict,top5,inTop5,correct,mmr
56,93,10.0,"[[ 0.0347563   3.        ]
 [ 0.04000711 12.        ]
 [ 0.04038509 16.        ]
 [ 0.04058976 17.        ]
 [ 0.04076044 18.        ]
 [ 0.04158336 19.        ]
 [ 0.04292455 20.        ]
 [ 0.0439787  21.        ]
 [ 0.04790723 23.        ]
 [ 0.06267066 24.        ]]",[ 3. 12. 16. 17. 18.],0,0,0.0
57,95,10.0,"[[3.15870047e-02 3.00000000e+00]
 [3.61633897e-02 5.00000000e+00]
 [3.62132788e-02 7.00000000e+00]
 [3.69239450e-02 9.00000000e+00]
 [3.82254124e-02 1.00000000e+01]
 [3.82742286e-02 1.10000000e+01]
 [3.86636745e-02 1.20000000e+01]
 [4.02750373e-02 1.30000000e+01]
 [4.05269548e-02 1.50000000e+01]
 [4.47772145e-02 1.60000000e+01]
 [4.67302442e-02 1.70000000e+01]
 [4.70941001e-02 1.80000000e+01]
 [4.74124253e-02 1.90000000e+01]
 [4.74670380e-02 2.00000000e+01]
 [4.76891484e-02 2.10000000e+01]
 [5.05790015e-02 2.30000000e+01]
 [9.62342620e-02 2.40000000e+01]
 [1.48340404e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
58,97,10.0,"[[3.14290524e-02 3.00000000e+00]
 [3.15807164e-02 5.00000000e+00]
 [3.30811143e-02 7.00000000e+00]
 [3.54386568e-02 9.00000000e+00]
 [4.15797234e-02 1.00000000e+01]
 [4.36450541e-02 1.60000000e+01]
 [4.56722081e-02 1.80000000e+01]
 [4.57075536e-02 1.90000000e+01]
 [5.15048297e-02 2.10000000e+01]
 [5.22848487e-02 2.30000000e+01]
 [7.28946924e-02 2.40000000e+01]
 [7.40992228e-02 3.00000000e+01]
 [1.34685218e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
59,98,10.0,"[[2.81736553e-02 3.00000000e+00]
 [2.91427970e-02 5.00000000e+00]
 [2.91578770e-02 7.00000000e+00]
 [2.94908881e-02 1.20000000e+01]
 [3.06479633e-02 1.50000000e+01]
 [3.18040649e-02 1.60000000e+01]
 [3.27284208e-02 1.70000000e+01]
 [3.28032970e-02 1.80000000e+01]
 [4.22120094e-02 1.90000000e+01]
 [4.49897051e-02 2.00000000e+01]
 [5.06495436e-02 2.10000000e+01]
 [5.43783903e-02 2.30000000e+01]
 [5.99114895e-02 2.40000000e+01]
 [1.21605933e-01 3.40000000e+01]]",[ 3.  5.  7. 12. 15.],0,0,0.0
60,99,0.0,"[[2.77547538e-02 3.00000000e+00]
 [2.86845416e-02 5.00000000e+00]
 [2.97454596e-02 7.00000000e+00]
 [2.97896266e-02 9.00000000e+00]
 [2.98979423e-02 1.10000000e+01]
 [3.02117712e-02 1.50000000e+01]
 [3.12055973e-02 1.60000000e+01]
 [3.13600387e-02 1.70000000e+01]
 [3.15052072e-02 1.80000000e+01]
 [3.22250673e-02 1.90000000e+01]
 [3.50369059e-02 2.00000000e+01]
 [3.53193143e-02 2.10000000e+01]
 [3.90192178e-02 2.30000000e+01]
 [9.60921049e-02 2.40000000e+01]
 [1.53127432e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 11.],0,0,0.0
61,101,10.0,"[[2.54822203e-02 3.00000000e+00]
 [3.08108628e-02 5.00000000e+00]
 [3.10029851e-02 7.00000000e+00]
 [3.12492649e-02 9.00000000e+00]
 [3.12991738e-02 1.00000000e+01]
 [3.15732583e-02 1.10000000e+01]
 [3.15926671e-02 1.30000000e+01]
 [3.22773523e-02 1.50000000e+01]
 [3.29257784e-02 1.60000000e+01]
 [3.31113794e-02 1.70000000e+01]
 [3.34775740e-02 1.80000000e+01]
 [3.40450803e-02 1.90000000e+01]
 [3.43880057e-02 2.00000000e+01]
 [3.47331092e-02 2.10000000e+01]
 [3.59968117e-02 2.30000000e+01]
 [3.61872571e-02 2.40000000e+01]
 [4.40688531e-02 3.00000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
62,103,10.0,"[[ 0.02844879  5.        ]
 [ 0.03149832  7.        ]
 [ 0.03359694  9.        ]
 [ 0.03510559 10.        ]
 [ 0.03562325 18.        ]
 [ 0.03705326 19.        ]
 [ 0.04074233 20.        ]
 [ 0.04279453 21.        ]
 [ 0.05270603 23.        ]
 [ 0.0557012  24.        ]]",[ 5.  7.  9. 10. 18.],1,1,0.25
63,104,0.0,"[[3.21175307e-02 3.00000000e+00]
 [3.28529222e-02 5.00000000e+00]
 [3.28569753e-02 7.00000000e+00]
 [3.33753366e-02 9.00000000e+00]
 [3.37638259e-02 1.00000000e+01]
 [3.39890718e-02 1.30000000e+01]
 [3.40245118e-02 1.50000000e+01]
 [3.47672105e-02 1.60000000e+01]
 [3.57578198e-02 1.80000000e+01]
 [4.21903846e-02 1.90000000e+01]
 [4.65760032e-02 2.00000000e+01]
 [4.76398468e-02 2.10000000e+01]
 [5.02430688e-02 2.30000000e+01]
 [8.12203586e-02 2.40000000e+01]
 [9.00284946e-02 3.30000000e+01]
 [1.30835354e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
64,107,0.0,"[[3.01513076e-02 3.00000000e+00]
 [4.00120157e-02 5.00000000e+00]
 [4.01235003e-02 7.00000000e+00]
 [4.05723756e-02 9.00000000e+00]
 [4.12829723e-02 1.00000000e+01]
 [4.31929986e-02 1.10000000e+01]
 [4.34679389e-02 1.50000000e+01]
 [4.42164779e-02 1.60000000e+01]
 [4.43629324e-02 1.70000000e+01]
 [4.49570417e-02 1.90000000e+01]
 [4.53785956e-02 2.00000000e+01]
 [5.89274168e-02 2.10000000e+01]
 [9.33969433e-02 2.30000000e+01]
 [1.37717783e-01 2.40000000e+01]
 [1.37866451e-01 3.00000000e+01]
 [1.59053862e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
65,108,10.0,"[[2.83492506e-02 3.00000000e+00]
 [3.10782939e-02 5.00000000e+00]
 [3.25627128e-02 7.00000000e+00]
 [3.37657928e-02 1.30000000e+01]
 [3.40380847e-02 1.60000000e+01]
 [3.41632631e-02 1.70000000e+01]
 [3.46514793e-02 1.80000000e+01]
 [3.56499553e-02 1.90000000e+01]
 [3.59122916e-02 2.00000000e+01]
 [4.64570224e-02 2.10000000e+01]
 [4.93793450e-02 2.30000000e+01]
 [1.00926042e-01 2.40000000e+01]
 [1.02662027e-01 3.40000000e+01]]",[ 3.  5.  7. 13. 16.],0,0,0.0
66,109,0.0,"[[3.06692362e-02 3.00000000e+00]
 [3.14218203e-02 5.00000000e+00]
 [3.20085742e-02 7.00000000e+00]
 [3.24661314e-02 9.00000000e+00]
 [3.24986662e-02 1.00000000e+01]
 [3.26844613e-02 1.10000000e+01]
 [3.41478534e-02 1.20000000e+01]
 [3.42655182e-02 1.60000000e+01]
 [3.57824185e-02 1.70000000e+01]
 [3.58878160e-02 1.80000000e+01]
 [3.73267531e-02 1.90000000e+01]
 [3.80182266e-02 2.00000000e+01]
 [3.90669002e-02 2.10000000e+01]
 [4.42704757e-02 2.30000000e+01]
 [4.54302803e-02 2.40000000e+01]
 [5.34329165e-02 3.30000000e+01]
 [1.19716644e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
67,113,0.0,"[[ 0.03833753  5.        ]
 [ 0.04225983  7.        ]
 [ 0.04293941  9.        ]
 [ 0.04820083 10.        ]
 [ 0.04853577 15.        ]
 [ 0.05095584 16.        ]
 [ 0.05103917 17.        ]
 [ 0.0531022  18.        ]
 [ 0.05506936 19.        ]
 [ 0.06415732 20.        ]
 [ 0.06597629 21.        ]
 [ 0.0660359  23.        ]
 [ 0.06928667 24.        ]
 [ 0.13250995 34.        ]]",[ 5.  7.  9. 10. 15.],0,0,0.0
68,114,10.0,"[[ 0.03025275  3.        ]
 [ 0.03118563  5.        ]
 [ 0.03474677  7.        ]
 [ 0.0348524   9.        ]
 [ 0.0349031  10.        ]
 [ 0.03496597 13.        ]
 [ 0.03521509 16.        ]
 [ 0.03590554 17.        ]
 [ 0.0360379  18.        ]
 [ 0.0374805  19.        ]
 [ 0.03811331 20.        ]
 [ 0.03852252 21.        ]
 [ 0.04445187 23.        ]
 [ 0.04729879 24.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
69,115,10.0,"[[ 0.02638358  3.        ]
 [ 0.02642175  7.        ]
 [ 0.02681869  9.        ]
 [ 0.02695045 10.        ]
 [ 0.02738953 11.        ]
 [ 0.02829981 12.        ]
 [ 0.0284031  13.        ]
 [ 0.02856167 16.        ]
 [ 0.02868626 17.        ]
 [ 0.02907103 18.        ]
 [ 0.02952669 19.        ]
 [ 0.02982378 21.        ]
 [ 0.03014834 23.        ]
 [ 0.03133643 24.        ]
 [ 0.0319104  26.        ]]",[ 3.  7.  9. 10. 11.],1,1,0.25
70,116,10.0,"[[2.75824666e-02 3.00000000e+00]
 [2.87287980e-02 5.00000000e+00]
 [2.96262519e-02 7.00000000e+00]
 [2.97835036e-02 9.00000000e+00]
 [3.02686315e-02 1.00000000e+01]
 [3.08153672e-02 1.10000000e+01]
 [3.08830196e-02 1.30000000e+01]
 [3.12040704e-02 1.50000000e+01]
 [3.15883160e-02 1.60000000e+01]
 [3.19975615e-02 1.70000000e+01]
 [3.39540279e-02 1.80000000e+01]
 [3.43234125e-02 1.90000000e+01]
 [3.51986885e-02 2.00000000e+01]
 [3.65126580e-02 2.10000000e+01]
 [3.75866294e-02 2.30000000e+01]
 [3.94274500e-02 2.40000000e+01]
 [1.29909754e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
71,119,10.0,"[[ 0.02618957  9.        ]
 [ 0.02733406 10.        ]
 [ 0.02798098 18.        ]
 [ 0.08833912 23.        ]]",[ 9. 10. 18. 23.],1,1,0.5
72,121,10.0,"[[3.20314964e-02 3.00000000e+00]
 [3.22534591e-02 5.00000000e+00]
 [3.26540726e-02 7.00000000e+00]
 [3.59457263e-02 8.00000000e+00]
 [3.59634638e-02 9.00000000e+00]
 [3.62241566e-02 1.00000000e+01]
 [3.67296721e-02 1.60000000e+01]
 [3.69425535e-02 1.70000000e+01]
 [3.94181609e-02 1.80000000e+01]
 [4.32071388e-02 1.90000000e+01]
 [4.38228771e-02 2.00000000e+01]
 [4.48662873e-02 2.10000000e+01]
 [4.67717253e-02 2.30000000e+01]
 [1.53474212e-01 2.40000000e+01]
 [1.57689571e-01 3.40000000e+01]]",[3. 5. 7. 8. 9.],0,0,0.0
73,123,10.0,"[[2.72316933e-02 5.00000000e+00]
 [2.90582776e-02 7.00000000e+00]
 [2.96997428e-02 9.00000000e+00]
 [3.09299231e-02 1.10000000e+01]
 [3.11374068e-02 1.70000000e+01]
 [3.11728567e-02 1.80000000e+01]
 [3.12731862e-02 1.90000000e+01]
 [4.77951765e-02 2.10000000e+01]
 [4.94133234e-02 2.20000000e+01]
 [6.53352499e-02 2.30000000e+01]
 [9.53179002e-02 2.40000000e+01]
 [9.99040008e-02 3.40000000e+01]]",[ 5.  7.  9. 11. 17.],0,0,0.0
74,124,10.0,"[[2.87820101e-02 3.00000000e+00]
 [3.08980942e-02 5.00000000e+00]
 [3.11440229e-02 1.00000000e+01]
 [3.13777328e-02 1.60000000e+01]
 [3.18321586e-02 1.70000000e+01]
 [3.36340941e-02 1.80000000e+01]
 [3.61074474e-02 1.90000000e+01]
 [3.94574404e-02 2.00000000e+01]
 [3.99297277e-02 2.10000000e+01]
 [4.44326699e-02 2.30000000e+01]
 [4.44907579e-02 2.40000000e+01]
 [1.54770732e-01 3.40000000e+01]]",[ 3.  5. 10. 16. 17.],1,1,0.3333333333333333
75,126,0.0,"[[ 0.02787101  3.        ]
 [ 0.02811147  5.        ]
 [ 0.0300904   7.        ]
 [ 0.03012186 10.        ]
 [ 0.03062212 12.        ]
 [ 0.03068084 13.        ]
 [ 0.03092947 15.        ]
 [ 0.0309456  16.        ]
 [ 0.03156757 17.        ]
 [ 0.0316319  18.        ]
 [ 0.03197004 19.        ]
 [ 0.03422046 20.        ]
 [ 0.03821669 21.        ]
 [ 0.07656361 23.        ]
 [ 0.08073417 24.        ]]",[ 3.  5.  7. 10. 12.],0,0,0.0
76,127,10.0,"[[3.10449958e-02 0.00000000e+00]
 [3.14949751e-02 3.00000000e+00]
 [3.16198468e-02 5.00000000e+00]
 [3.16820592e-02 7.00000000e+00]
 [3.22425067e-02 9.00000000e+00]
 [3.24884653e-02 1.10000000e+01]
 [3.25075686e-02 1.20000000e+01]
 [3.28803360e-02 1.30000000e+01]
 [3.30401914e-02 1.50000000e+01]
 [3.36602089e-02 1.60000000e+01]
 [3.43028642e-02 1.70000000e+01]
 [3.44851596e-02 1.80000000e+01]
 [3.50103908e-02 1.90000000e+01]
 [3.53015900e-02 2.00000000e+01]
 [4.00536259e-02 2.10000000e+01]
 [4.90058064e-02 2.30000000e+01]
 [5.11658788e-02 2.40000000e+01]
 [6.91657960e-02 3.00000000e+01]
 [1.43952250e-01 3.40000000e+01]]",[0. 3. 5. 7. 9.],0,0,0.0
77,129,0.0,"[[2.97759771e-02 1.00000000e+00]
 [3.03081572e-02 3.00000000e+00]
 [3.04782305e-02 5.00000000e+00]
 [3.05344164e-02 7.00000000e+00]
 [3.05736840e-02 8.00000000e+00]
 [3.38324845e-02 9.00000000e+00]
 [3.39802595e-02 1.00000000e+01]
 [3.60482136e-02 1.10000000e+01]
 [3.61601810e-02 1.20000000e+01]
 [3.87692451e-02 1.30000000e+01]
 [3.91176939e-02 1.50000000e+01]
 [3.95007576e-02 1.60000000e+01]
 [4.08429727e-02 1.70000000e+01]
 [4.18708346e-02 1.80000000e+01]
 [4.26075347e-02 1.90000000e+01]
 [4.28428720e-02 2.00000000e+01]
 [4.57463019e-02 2.10000000e+01]
 [4.88386684e-02 2.30000000e+01]
 [6.29098579e-02 2.40000000e+01]
 [7.48268366e-02 2.60000000e+01]
 [1.40488490e-01 3.40000000e+01]]",[1. 3. 5. 7. 8.],0,1,0.0
78,130,0.0,"[[ 0.03331338  3.        ]
 [ 0.03424333  5.        ]
 [ 0.03695116  7.        ]
 [ 0.03699049  9.        ]
 [ 0.03732449 10.        ]
 [ 0.03747213 13.        ]
 [ 0.03849906 16.        ]
 [ 0.0408237  18.        ]
 [ 0.04737356 19.        ]
 [ 0.0536299  21.        ]
 [ 0.0755285  22.        ]
 [ 0.13060334 23.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
79,132,10.0,"[[ 0.02918398  5.        ]
 [ 0.0300019   7.        ]
 [ 0.03014763  9.        ]
 [ 0.03101087 10.        ]
 [ 0.03101496 13.        ]
 [ 0.03170685 16.        ]
 [ 0.03257688 17.        ]
 [ 0.0410405  18.        ]
 [ 0.0422111  19.        ]
 [ 0.04469877 20.        ]
 [ 0.04479913 21.        ]
 [ 0.05084474 23.        ]
 [ 0.052198   24.        ]]",[ 5.  7.  9. 10. 13.],1,1,0.25
80,133,0.0,"[[3.10220756e-02 3.00000000e+00]
 [3.15147340e-02 5.00000000e+00]
 [3.25766802e-02 7.00000000e+00]
 [3.26798921e-02 9.00000000e+00]
 [3.31901174e-02 1.00000000e+01]
 [3.39963913e-02 1.10000000e+01]
 [3.41935009e-02 1.20000000e+01]
 [3.42244838e-02 1.30000000e+01]
 [3.43198017e-02 1.50000000e+01]
 [3.43290499e-02 1.60000000e+01]
 [3.46197387e-02 1.70000000e+01]
 [3.58084185e-02 1.80000000e+01]
 [3.66200932e-02 1.90000000e+01]
 [3.67450549e-02 2.00000000e+01]
 [3.95634025e-02 2.10000000e+01]
 [3.95649970e-02 2.30000000e+01]
 [4.15789336e-02 2.40000000e+01]
 [6.98317289e-02 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
81,135,10.0,"[[ 0.02800599  3.        ]
 [ 0.02920528  5.        ]
 [ 0.03056651  7.        ]
 [ 0.03120659  9.        ]
 [ 0.03466725 11.        ]
 [ 0.03512155 12.        ]
 [ 0.03612628 13.        ]
 [ 0.03662533 15.        ]
 [ 0.03684947 16.        ]
 [ 0.03692065 17.        ]
 [ 0.03740332 18.        ]
 [ 0.0380979  19.        ]
 [ 0.0436987  20.        ]
 [ 0.04500031 21.        ]
 [ 0.04560152 23.        ]
 [ 0.06070423 24.        ]]",[ 3.  5.  7.  9. 11.],0,0,0.0
82,136,10.0,"[[2.59548426e-02 3.00000000e+00]
 [2.73851752e-02 9.00000000e+00]
 [2.84387469e-02 1.10000000e+01]
 [2.86338925e-02 1.30000000e+01]
 [3.02536488e-02 1.80000000e+01]
 [3.09752524e-02 1.90000000e+01]
 [3.25953364e-02 2.00000000e+01]
 [3.44984531e-02 2.10000000e+01]
 [3.45920324e-02 2.30000000e+01]
 [9.69786644e-02 2.40000000e+01]
 [1.13557458e-01 3.40000000e+01]]",[ 3.  9. 11. 13. 18.],0,0,0.0
83,137,10.0,"[[2.73991525e-02 3.00000000e+00]
 [2.96078920e-02 5.00000000e+00]
 [3.09428374e-02 1.70000000e+01]
 [3.29411477e-02 1.80000000e+01]
 [3.33212217e-02 1.90000000e+01]
 [3.35014462e-02 2.00000000e+01]
 [4.09488320e-02 2.10000000e+01]
 [5.43527007e-02 2.30000000e+01]
 [5.61011657e-02 2.40000000e+01]
 [1.27118826e-01 3.40000000e+01]]",[ 3.  5. 17. 18. 19.],0,0,0.0
84,138,10.0,"[[ 0.0285337   7.        ]
 [ 0.02926344  9.        ]
 [ 0.03310418 21.        ]
 [ 0.0354594  23.        ]]",[ 7.  9. 21. 23.],0,0,0.0
85,139,10.0,"[[ 0.02502036  9.        ]
 [ 0.02633542 13.        ]
 [ 0.0263356  18.        ]
 [ 0.02721697 20.        ]
 [ 0.02883425 21.        ]
 [ 0.04942155 23.        ]
 [ 0.06706347 24.        ]]",[ 9. 13. 18. 20. 21.],0,0,0.0
86,140,10.0,"[[ 0.02697504  3.        ]
 [ 0.03068551  5.        ]
 [ 0.03129106  9.        ]
 [ 0.03140604 10.        ]
 [ 0.03180946 13.        ]
 [ 0.03197256 16.        ]
 [ 0.03198451 17.        ]
 [ 0.03210232 18.        ]
 [ 0.03255842 19.        ]
 [ 0.03279322 20.        ]
 [ 0.03279686 21.        ]
 [ 0.03309146 23.        ]
 [ 0.03393698 24.        ]]",[ 3.  5.  9. 10. 13.],1,1,0.25
87,141,10.0,"[[ 0.03841972  5.        ]
 [ 0.03913796 11.        ]
 [ 0.03939834 15.        ]
 [ 0.04379261 19.        ]
 [ 0.0975796  23.        ]
 [ 0.09781635 24.        ]]",[ 5. 11. 15. 19. 23.],0,0,0.0
88,143,10.0,"[[ 0.03932693  3.        ]
 [ 0.04148799 23.        ]]",[ 3. 23.],0,0,0.0
89,146,0.0,"[[2.90887519e-02 3.00000000e+00]
 [3.06165559e-02 5.00000000e+00]
 [3.10265673e-02 7.00000000e+00]
 [3.11796540e-02 9.00000000e+00]
 [3.16439536e-02 1.00000000e+01]
 [3.22935979e-02 1.10000000e+01]
 [3.48281066e-02 1.50000000e+01]
 [3.51791452e-02 1.60000000e+01]
 [3.54576581e-02 1.70000000e+01]
 [3.62289468e-02 1.80000000e+01]
 [3.67010832e-02 1.90000000e+01]
 [3.70363783e-02 2.00000000e+01]
 [5.80942273e-02 2.10000000e+01]
 [7.58767865e-02 2.30000000e+01]
 [9.87707376e-02 2.40000000e+01]
 [1.27960130e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
90,147,10.0,"[[2.41894424e-02 3.00000000e+00]
 [2.76841521e-02 5.00000000e+00]
 [2.94487476e-02 7.00000000e+00]
 [2.95608044e-02 9.00000000e+00]
 [2.96151340e-02 1.00000000e+01]
 [3.01813739e-02 1.10000000e+01]
 [3.27051580e-02 1.20000000e+01]
 [3.35555673e-02 1.30000000e+01]
 [3.37839325e-02 1.50000000e+01]
 [3.46461535e-02 1.60000000e+01]
 [3.66238157e-02 1.80000000e+01]
 [4.45881287e-02 1.90000000e+01]
 [4.53861952e-02 2.00000000e+01]
 [6.18587600e-02 2.10000000e+01]
 [7.11861253e-02 2.30000000e+01]
 [1.18701160e-01 2.40000000e+01]
 [1.29837155e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
91,149,10.0,"[[2.77033448e-02 5.00000000e+00]
 [2.96678543e-02 9.00000000e+00]
 [2.97085762e-02 1.30000000e+01]
 [3.00626308e-02 1.60000000e+01]
 [3.11028361e-02 1.80000000e+01]
 [3.23550304e-02 1.90000000e+01]
 [3.27567458e-02 2.00000000e+01]
 [3.27948928e-02 2.10000000e+01]
 [3.38560839e-02 2.30000000e+01]
 [3.64736319e-02 2.40000000e+01]
 [1.41454220e-01 3.40000000e+01]]",[ 5.  9. 13. 16. 18.],0,0,0.0
92,151,10.0,"[[ 0.04066208  5.        ]
 [ 0.04833078  7.        ]
 [ 0.0533796  18.        ]
 [ 0.07021356 19.        ]
 [ 0.07575807 23.        ]
 [ 0.09023529 24.        ]
 [ 0.09884906 34.        ]]",[ 5.  7. 18. 19. 23.],0,0,0.0
93,153,10.0,"[[2.77323127e-02 9.00000000e+00]
 [2.84128104e-02 1.60000000e+01]
 [2.90012807e-02 1.70000000e+01]
 [2.92350054e-02 1.80000000e+01]
 [3.06444168e-02 1.90000000e+01]
 [3.07634672e-02 2.00000000e+01]
 [5.35907626e-02 2.30000000e+01]
 [6.38131755e-02 2.40000000e+01]
 [1.39199972e-01 3.40000000e+01]]",[ 9. 16. 17. 18. 19.],0,0,0.0
94,154,0.0,"[[3.12674046e-02 3.00000000e+00]
 [3.14967722e-02 5.00000000e+00]
 [3.18229397e-02 7.00000000e+00]
 [3.22815379e-02 9.00000000e+00]
 [3.39089566e-02 1.10000000e+01]
 [3.41327488e-02 1.20000000e+01]
 [3.42952105e-02 1.30000000e+01]
 [3.45892466e-02 1.50000000e+01]
 [3.49096855e-02 1.60000000e+01]
 [3.50379944e-02 1.70000000e+01]
 [3.53089923e-02 1.80000000e+01]
 [3.73861497e-02 1.90000000e+01]
 [3.85267064e-02 2.00000000e+01]
 [4.09912404e-02 2.10000000e+01]
 [4.42223837e-02 2.30000000e+01]
 [4.71109014e-02 2.40000000e+01]
 [8.00495982e-02 3.00000000e+01]
 [1.48112535e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 11.],0,0,0.0
95,155,10.0,"[[ 0.02727628  3.        ]
 [ 0.02846766  5.        ]
 [ 0.0298205  11.        ]
 [ 0.03066313 15.        ]
 [ 0.03378668 16.        ]
 [ 0.03592885 18.        ]
 [ 0.04305887 23.        ]
 [ 0.06053076 24.        ]]",[ 3.  5. 11. 15. 16.],0,0,0.0
96,156,10.0,"[[ 0.02816723  3.        ]
 [ 0.03012595  5.        ]
 [ 0.03313933  7.        ]
 [ 0.03407256 11.        ]
 [ 0.03485382 13.        ]
 [ 0.03545988 18.        ]
 [ 0.04264    19.        ]
 [ 0.04822229 20.        ]
 [ 0.04858099 21.        ]
 [ 0.07283326 23.        ]
 [ 0.07373419 24.        ]]",[ 3.  5.  7. 11. 13.],0,0,0.0
97,157,0.0,"[[ 0.0291692   1.        ]
 [ 0.02954207  3.        ]
 [ 0.03013344  5.        ]
 [ 0.03105115  7.        ]
 [ 0.03109456  8.        ]
 [ 0.03151068  9.        ]
 [ 0.0319692  10.        ]
 [ 0.03250741 11.        ]
 [ 0.03280534 13.        ]
 [ 0.03312236 16.        ]
 [ 0.03356981 17.        ]
 [ 0.03571484 18.        ]
 [ 0.03594505 19.        ]
 [ 0.0401297  20.        ]
 [ 0.05881524 21.        ]
 [ 0.06449954 23.        ]
 [ 0.0753702  24.        ]]",[1. 3. 5. 7. 8.],0,1,0.0
98,158,10.0,"[[3.14152837e-02 5.00000000e+00]
 [3.57684294e-02 9.00000000e+00]
 [3.58674526e-02 1.80000000e+01]
 [3.60417813e-02 1.90000000e+01]
 [3.71510386e-02 2.10000000e+01]
 [3.85545492e-02 2.30000000e+01]
 [3.87206078e-02 2.40000000e+01]
 [1.64376497e-01 3.40000000e+01]]",[ 5.  9. 18. 19. 21.],0,0,0.0
99,159,0.0,"[[2.53315568e-02 3.00000000e+00]
 [2.60831217e-02 5.00000000e+00]
 [2.62926596e-02 7.00000000e+00]
 [2.66121626e-02 9.00000000e+00]
 [2.70063281e-02 1.00000000e+01]
 [2.72367466e-02 1.10000000e+01]
 [2.72784436e-02 1.30000000e+01]
 [2.74217101e-02 1.50000000e+01]
 [2.77221998e-02 1.70000000e+01]
 [2.86010404e-02 1.80000000e+01]
 [2.89983273e-02 1.90000000e+01]
 [3.08873873e-02 2.00000000e+01]
 [3.16086121e-02 2.10000000e+01]
 [4.13178400e-02 2.30000000e+01]
 [6.09467626e-02 2.40000000e+01]
 [1.10915979e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
100,163,0.0,"[[ 0.03029543  3.        ]
 [ 0.03037554  5.        ]
 [ 0.03038031  7.        ]
 [ 0.03247876  9.        ]
 [ 0.03263936 10.        ]
 [ 0.03269255 11.        ]
 [ 0.03318968 13.        ]
 [ 0.03340773 16.        ]
 [ 0.03418046 17.        ]
 [ 0.03469842 18.        ]
 [ 0.03488579 19.        ]
 [ 0.03557338 20.        ]
 [ 0.04022485 21.        ]
 [ 0.04123521 23.        ]
 [ 0.05098869 24.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
101,166,10.0,"[[ 0.02956104  3.        ]
 [ 0.02958065 13.        ]
 [ 0.03170925 16.        ]
 [ 0.03194485 19.        ]
 [ 0.03234485 20.        ]
 [ 0.03347951 21.        ]
 [ 0.04638794 23.        ]
 [ 0.0571418  24.        ]]",[ 3. 13. 16. 19. 20.],0,0,0.0
102,168,10.0,"[[2.87709832e-02 3.00000000e+00]
 [3.42673262e-02 5.00000000e+00]
 [3.55045557e-02 7.00000000e+00]
 [3.60662275e-02 9.00000000e+00]
 [3.68597507e-02 1.30000000e+01]
 [3.76611352e-02 1.50000000e+01]
 [3.81300092e-02 1.60000000e+01]
 [3.86805534e-02 1.70000000e+01]
 [3.87722070e-02 1.80000000e+01]
 [3.96896005e-02 1.90000000e+01]
 [3.97499204e-02 2.10000000e+01]
 [4.22372818e-02 2.30000000e+01]
 [9.67115164e-02 2.40000000e+01]
 [1.32852972e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 13.],0,0,0.0
103,169,10.0,"[[1.93383694e-02 5.00000000e+00]
 [2.38176823e-02 7.00000000e+00]
 [2.84524659e-02 8.00000000e+00]
 [2.98306942e-02 9.00000000e+00]
 [3.09419831e-02 1.00000000e+01]
 [3.09965412e-02 1.10000000e+01]
 [3.16537619e-02 1.30000000e+01]
 [3.18307281e-02 1.50000000e+01]
 [3.63127589e-02 1.60000000e+01]
 [4.83305156e-02 1.80000000e+01]
 [4.86088097e-02 1.90000000e+01]
 [4.88920212e-02 2.10000000e+01]
 [4.96181846e-02 2.30000000e+01]
 [6.98808432e-02 2.40000000e+01]
 [1.46701217e-01 3.40000000e+01]]",[ 5.  7.  8.  9. 10.],1,1,0.2
104,170,10.0,"[[2.94250548e-02 5.00000000e+00]
 [2.98604369e-02 7.00000000e+00]
 [3.06737167e-02 9.00000000e+00]
 [3.08104873e-02 1.30000000e+01]
 [3.13913623e-02 1.70000000e+01]
 [3.18148136e-02 1.80000000e+01]
 [3.24783921e-02 1.90000000e+01]
 [3.92249823e-02 2.00000000e+01]
 [4.33931947e-02 2.10000000e+01]
 [5.82421720e-02 2.30000000e+01]
 [9.76318717e-02 2.40000000e+01]
 [1.27204359e-01 3.40000000e+01]]",[ 5.  7.  9. 13. 17.],0,0,0.0
