,record,original,predict,top5,inTop5,correct,mmr
66,70,10.0,"[[ 0.12445986  9.        ]
 [ 0.14648193 10.        ]
 [ 0.15334068 13.        ]
 [ 0.17423043 16.        ]
 [ 0.18948698 17.        ]
 [ 0.19003757 19.        ]
 [ 0.19462091 21.        ]
 [ 0.1952602  23.        ]
 [ 0.19653243 24.        ]]",[ 9. 10. 13. 16. 17.],1,1,0.5
67,71,10.0,"[[ 0.13359249  7.        ]
 [ 0.14481996  8.        ]
 [ 0.14542353 10.        ]
 [ 0.16323537 19.        ]
 [ 0.18722188 23.        ]]",[ 7.  8. 10. 19. 23.],1,1,0.3333333333333333
68,72,0.0,"[[ 0.1030947   7.        ]
 [ 0.12708939  9.        ]
 [ 0.13378282 10.        ]
 [ 0.13939317 16.        ]
 [ 0.14786262 17.        ]
 [ 0.16333252 18.        ]
 [ 0.16470206 19.        ]
 [ 0.17697158 20.        ]
 [ 0.18794036 23.        ]
 [ 0.20725112 24.        ]
 [ 0.24343258 33.        ]]",[ 7.  9. 10. 16. 17.],0,0,0.0
69,73,0.0,"[[ 0.15666342 10.        ]
 [ 0.17517281 17.        ]
 [ 0.19449482 19.        ]
 [ 0.20262481 23.        ]
 [ 0.21909954 24.        ]
 [ 0.25410145 33.        ]]",[10. 17. 19. 23. 24.],0,0,0.0
70,74,10.0,"[[ 0.08709395  7.        ]
 [ 0.09862626  8.        ]
 [ 0.12537672  9.        ]
 [ 0.13157344 11.        ]
 [ 0.13496235 12.        ]
 [ 0.21512198 16.        ]
 [ 0.21834965 23.        ]]",[ 7.  8.  9. 11. 12.],0,0,0.0
71,75,10.0,"[[ 0.13330847  9.        ]
 [ 0.16821447 10.        ]
 [ 0.17127684 13.        ]
 [ 0.17252374 17.        ]
 [ 0.22668469 19.        ]
 [ 0.27232331 23.        ]
 [ 0.27309781 24.        ]]",[ 9. 10. 13. 17. 19.],1,1,0.5
72,76,0.0,"[[ 0.09498988  9.        ]
 [ 0.12204459 10.        ]
 [ 0.12447613 12.        ]
 [ 0.1495713  16.        ]
 [ 0.15741956 17.        ]
 [ 0.16232176 18.        ]
 [ 0.17299885 20.        ]
 [ 0.18323629 21.        ]
 [ 0.21524477 23.        ]
 [ 0.21787501 24.        ]
 [ 0.2610579  34.        ]]",[ 9. 10. 12. 16. 17.],0,0,0.0
73,77,10.0,"[[ 0.11409032  9.        ]
 [ 0.11957812 10.        ]
 [ 0.12281442 13.        ]
 [ 0.12810659 16.        ]
 [ 0.13249538 17.        ]
 [ 0.13392586 18.        ]
 [ 0.13853274 19.        ]
 [ 0.14639878 20.        ]
 [ 0.1710102  23.        ]
 [ 0.18476343 24.        ]
 [ 0.21816611 33.        ]]",[ 9. 10. 13. 16. 17.],1,1,0.5
74,78,0.0,"[[ 0.13246837  4.        ]
 [ 0.173531    9.        ]
 [ 0.18086389 10.        ]
 [ 0.19152971 13.        ]
 [ 0.19924625 16.        ]
 [ 0.20892578 19.        ]
 [ 0.23542368 23.        ]
 [ 0.24107909 24.        ]]",[ 4.  9. 10. 13. 16.],0,0,0.0
75,79,10.0,"[[ 0.09179676  7.        ]
 [ 0.12351906  8.        ]
 [ 0.12518823  9.        ]
 [ 0.13552248 10.        ]
 [ 0.13597268 11.        ]
 [ 0.16067672 17.        ]
 [ 0.16656214 18.        ]
 [ 0.17116973 23.        ]
 [ 0.20473349 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
76,80,0.0,"[[ 0.1643994   7.        ]
 [ 0.1646244   9.        ]
 [ 0.16506869 11.        ]
 [ 0.20175907 12.        ]
 [ 0.20222749 15.        ]
 [ 0.21992517 17.        ]
 [ 0.23559022 18.        ]
 [ 0.23842943 19.        ]
 [ 0.23951558 20.        ]
 [ 0.24143469 23.        ]
 [ 0.24642649 24.        ]
 [ 0.25069654 33.        ]]",[ 7.  9. 11. 12. 15.],0,0,0.0
77,81,10.0,"[[ 0.14381909  9.        ]
 [ 0.1531871  10.        ]
 [ 0.15943143 19.        ]
 [ 0.16750979 23.        ]
 [ 0.18998605 24.        ]
 [ 0.20051816 33.        ]]",[ 9. 10. 19. 23. 24.],1,1,0.5
78,82,10.0,"[[ 0.10046756 11.        ]
 [ 0.11550879 13.        ]
 [ 0.14179468 17.        ]
 [ 0.14241832 18.        ]
 [ 0.14859739 21.        ]
 [ 0.17716455 23.        ]
 [ 0.18982208 24.        ]
 [ 0.20995476 33.        ]]",[11. 13. 17. 18. 21.],0,0,0.0
79,83,10.0,"[[ 0.09728488  7.        ]
 [ 0.10060245  8.        ]
 [ 0.11290452  9.        ]
 [ 0.12137747 10.        ]
 [ 0.13109165 11.        ]
 [ 0.13331342 13.        ]
 [ 0.1371491  14.        ]
 [ 0.13846934 16.        ]
 [ 0.14261809 17.        ]
 [ 0.14337441 19.        ]
 [ 0.14990851 20.        ]
 [ 0.16187872 21.        ]
 [ 0.17160344 23.        ]
 [ 0.17410624 24.        ]
 [ 0.18481325 26.        ]
 [ 0.20264114 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
80,84,10.0,"[[ 0.08452848  7.        ]
 [ 0.12341416  9.        ]
 [ 0.12729824 15.        ]
 [ 0.13319224 19.        ]
 [ 0.13429743 20.        ]
 [ 0.17103004 23.        ]
 [ 0.1864146  24.        ]]",[ 7.  9. 15. 19. 20.],0,0,0.0
81,85,0.0,"[[ 0.11439586  7.        ]
 [ 0.1217646   9.        ]
 [ 0.13476761 10.        ]
 [ 0.13808447 11.        ]
 [ 0.14229766 12.        ]
 [ 0.1552788  14.        ]
 [ 0.1683003  16.        ]
 [ 0.17147953 17.        ]
 [ 0.17163533 18.        ]
 [ 0.17481424 19.        ]
 [ 0.17711867 21.        ]
 [ 0.18116376 23.        ]
 [ 0.18364448 24.        ]
 [ 0.18987783 33.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
82,86,0.0,"[[ 0.09627956  7.        ]
 [ 0.09955752  8.        ]
 [ 0.11365658  9.        ]
 [ 0.11916947 10.        ]
 [ 0.12849379 16.        ]
 [ 0.13030176 17.        ]
 [ 0.13156858 18.        ]
 [ 0.14784634 20.        ]
 [ 0.24636072 23.        ]
 [ 0.26176723 24.        ]]",[ 7.  8.  9. 10. 16.],0,0,0.0
83,87,0.0,"[[ 0.13321447  9.        ]
 [ 0.13853683 10.        ]
 [ 0.14870334 11.        ]
 [ 0.15364397 16.        ]
 [ 0.15659097 17.        ]
 [ 0.16029673 18.        ]
 [ 0.1617713  19.        ]
 [ 0.18358351 20.        ]
 [ 0.20174639 23.        ]
 [ 0.20704599 24.        ]
 [ 0.2093414  33.        ]
 [ 0.22991896 34.        ]]",[ 9. 10. 11. 16. 17.],0,0,0.0
84,88,0.0,"[[ 0.10063052 10.        ]
 [ 0.1173985  13.        ]
 [ 0.15159085 23.        ]
 [ 0.1667515  24.        ]
 [ 0.20364315 33.        ]]",[10. 13. 23. 24. 33.],0,0,0.0
85,89,10.0,"[[ 0.13444889  9.        ]
 [ 0.14677203 16.        ]
 [ 0.16060692 18.        ]
 [ 0.19574379 19.        ]
 [ 0.21253818 23.        ]
 [ 0.22341645 24.        ]]",[ 9. 16. 18. 19. 23.],0,0,0.0
86,90,10.0,"[[ 0.0704962   7.        ]
 [ 0.12543511  8.        ]
 [ 0.13602448  9.        ]
 [ 0.1380855  11.        ]
 [ 0.1471532  16.        ]
 [ 0.15496861 17.        ]
 [ 0.16060698 19.        ]
 [ 0.16125637 23.        ]
 [ 0.18561164 33.        ]]",[ 7.  8.  9. 11. 16.],0,0,0.0
87,91,10.0,"[[ 0.09446722  7.        ]
 [ 0.10905102  9.        ]
 [ 0.11583567 10.        ]
 [ 0.13113666 11.        ]
 [ 0.13423523 12.        ]
 [ 0.13489305 13.        ]
 [ 0.13838583 14.        ]
 [ 0.13926888 16.        ]
 [ 0.14556525 17.        ]
 [ 0.17493688 18.        ]
 [ 0.17824722 19.        ]
 [ 0.18299129 20.        ]
 [ 0.18440479 21.        ]
 [ 0.1882571  23.        ]
 [ 0.19531167 24.        ]
 [ 0.20368081 33.        ]
 [ 0.22905311 34.        ]]",[ 7.  9. 10. 11. 12.],1,1,0.3333333333333333
88,92,0.0,"[[ 0.10883235  7.        ]
 [ 0.11195282  8.        ]
 [ 0.11821766  9.        ]
 [ 0.13814107 10.        ]
 [ 0.14292735 11.        ]
 [ 0.14409858 12.        ]
 [ 0.14542806 13.        ]
 [ 0.14545201 16.        ]
 [ 0.14938682 17.        ]
 [ 0.16617655 18.        ]
 [ 0.16880541 19.        ]
 [ 0.1722858  20.        ]
 [ 0.18639004 21.        ]
 [ 0.18663124 23.        ]
 [ 0.21133787 24.        ]
 [ 0.21553296 33.        ]
 [ 0.23941719 34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
89,93,10.0,"[[ 0.10563874  7.        ]
 [ 0.10711759  8.        ]
 [ 0.11290193  9.        ]
 [ 0.13458431 19.        ]
 [ 0.15994716 23.        ]]",[ 7.  8.  9. 19. 23.],0,0,0.0
90,94,0.0,"[[ 0.15630704  7.        ]
 [ 0.16211635  9.        ]
 [ 0.17134136 10.        ]
 [ 0.18512815 11.        ]
 [ 0.18679696 12.        ]
 [ 0.19016443 16.        ]
 [ 0.19550487 17.        ]
 [ 0.19632276 18.        ]
 [ 0.2390431  19.        ]
 [ 0.2396081  20.        ]
 [ 0.25422251 23.        ]
 [ 0.2632955  24.        ]
 [ 0.28382301 30.        ]
 [ 0.28608465 33.        ]
 [ 0.29660165 34.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
91,95,10.0,"[[ 0.08981097  7.        ]
 [ 0.08990157  9.        ]
 [ 0.11382031 11.        ]
 [ 0.11694658 12.        ]
 [ 0.12935793 16.        ]
 [ 0.15724528 17.        ]
 [ 0.19859302 18.        ]
 [ 0.22435854 23.        ]
 [ 0.24187386 24.        ]
 [ 0.2913115  33.        ]]",[ 7.  9. 11. 12. 16.],0,0,0.0
92,97,10.0,"[[ 0.08045357  9.        ]
 [ 0.08152205 10.        ]
 [ 0.11483645 13.        ]
 [ 0.13212204 16.        ]
 [ 0.15183067 17.        ]
 [ 0.15505826 20.        ]
 [ 0.15512538 23.        ]]",[ 9. 10. 13. 16. 17.],1,1,0.5
93,98,10.0,"[[ 0.11050558  9.        ]
 [ 0.12179399 10.        ]
 [ 0.14335251 16.        ]
 [ 0.15230158 17.        ]
 [ 0.17312772 23.        ]
 [ 0.2017349  33.        ]]",[ 9. 10. 16. 17. 23.],1,1,0.5
94,99,0.0,"[[ 0.11448389  1.        ]
 [ 0.12079716  2.        ]
 [ 0.13167304  9.        ]
 [ 0.13735676 12.        ]
 [ 0.13736724 13.        ]
 [ 0.13987505 14.        ]
 [ 0.14569555 16.        ]
 [ 0.14946672 17.        ]
 [ 0.14981574 18.        ]
 [ 0.16187084 21.        ]
 [ 0.16398063 23.        ]
 [ 0.18247306 24.        ]
 [ 0.18446106 33.        ]
 [ 0.21869799 34.        ]]",[ 1.  2.  9. 12. 13.],0,1,0.0
95,100,0.0,"[[ 0.09835266  3.        ]
 [ 0.11244786  7.        ]
 [ 0.1284815   8.        ]
 [ 0.12942179  9.        ]
 [ 0.13333637 10.        ]
 [ 0.13422757 11.        ]
 [ 0.13690819 12.        ]
 [ 0.13788677 13.        ]
 [ 0.14462637 14.        ]
 [ 0.14620212 15.        ]
 [ 0.14941731 16.        ]
 [ 0.1579848  17.        ]
 [ 0.16612121 18.        ]
 [ 0.16770024 19.        ]
 [ 0.17171507 20.        ]
 [ 0.17861259 21.        ]
 [ 0.18289253 23.        ]
 [ 0.18917841 24.        ]
 [ 0.2072009  33.        ]
 [ 0.22315768 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
96,101,10.0,"[[ 0.1012429   9.        ]
 [ 0.10342997 10.        ]
 [ 0.10454881 11.        ]
 [ 0.11238354 12.        ]
 [ 0.12019932 16.        ]
 [ 0.12034106 17.        ]
 [ 0.13839358 20.        ]
 [ 0.14340127 21.        ]
 [ 0.15343273 23.        ]
 [ 0.15578246 24.        ]
 [ 0.17525266 33.        ]
 [ 0.22721827 34.        ]]",[ 9. 10. 11. 12. 16.],1,1,0.5
97,102,0.0,"[[ 0.14255881  4.        ]
 [ 0.17240041 11.        ]
 [ 0.17491205 14.        ]
 [ 0.18343425 16.        ]
 [ 0.21484166 17.        ]
 [ 0.21731842 18.        ]
 [ 0.24252868 19.        ]
 [ 0.25083733 23.        ]
 [ 0.26804471 24.        ]
 [ 0.26929986 33.        ]]",[ 4. 11. 14. 16. 17.],0,0,0.0
98,103,10.0,"[[ 0.09773421  7.        ]
 [ 0.15514008 10.        ]
 [ 0.21196558 17.        ]
 [ 0.26059902 23.        ]]",[ 7. 10. 17. 23.],1,1,0.5
99,105,0.0,"[[ 0.12278785  3.        ]
 [ 0.13194455  7.        ]
 [ 0.13551509  8.        ]
 [ 0.13757446  9.        ]
 [ 0.1377483  10.        ]
 [ 0.13970942 12.        ]
 [ 0.14512765 15.        ]
 [ 0.1470148  16.        ]
 [ 0.17735875 17.        ]
 [ 0.21801209 18.        ]
 [ 0.22591382 19.        ]
 [ 0.23818123 20.        ]
 [ 0.2433628  21.        ]
 [ 0.24562737 23.        ]
 [ 0.24867821 24.        ]
 [ 0.28326416 33.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
100,106,0.0,"[[ 0.10139062  7.        ]
 [ 0.10483646  9.        ]
 [ 0.1056143  10.        ]
 [ 0.1151737  11.        ]
 [ 0.1333424  14.        ]
 [ 0.14211496 16.        ]
 [ 0.14923483 18.        ]
 [ 0.1523552  19.        ]
 [ 0.17900574 20.        ]
 [ 0.1818496  21.        ]
 [ 0.18969282 23.        ]
 [ 0.20590389 24.        ]
 [ 0.21472017 33.        ]]",[ 7.  9. 10. 11. 14.],0,0,0.0
101,107,0.0,"[[ 0.09752804  9.        ]
 [ 0.12955719 10.        ]
 [ 0.13258553 11.        ]
 [ 0.16165602 17.        ]
 [ 0.16397446 20.        ]
 [ 0.19336981 23.        ]
 [ 0.20021112 24.        ]]",[ 9. 10. 11. 17. 20.],0,0,0.0
102,108,10.0,"[[ 0.09790701  9.        ]
 [ 0.10501618 11.        ]
 [ 0.11503023 14.        ]
 [ 0.1248982  16.        ]
 [ 0.13852239 18.        ]
 [ 0.14479411 19.        ]
 [ 0.16443777 23.        ]
 [ 0.19340566 24.        ]
 [ 0.20051371 33.        ]
 [ 0.25377139 34.        ]]",[ 9. 11. 14. 16. 18.],0,0,0.0
103,109,0.0,"[[ 0.10767925  3.        ]
 [ 0.1103698   7.        ]
 [ 0.11728358  8.        ]
 [ 0.14553736  9.        ]
 [ 0.14627825 10.        ]
 [ 0.15037322 14.        ]
 [ 0.19905774 17.        ]
 [ 0.20124157 18.        ]
 [ 0.21591341 19.        ]
 [ 0.22758059 20.        ]
 [ 0.23631859 23.        ]
 [ 0.23896587 24.        ]
 [ 0.27961564 33.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
104,110,0.0,"[[ 0.09574413  3.        ]
 [ 0.12236339  7.        ]
 [ 0.12446856  9.        ]
 [ 0.12567908 10.        ]
 [ 0.13899258 12.        ]
 [ 0.15312275 16.        ]
 [ 0.15476584 17.        ]
 [ 0.16297837 18.        ]
 [ 0.16796895 19.        ]
 [ 0.18115696 20.        ]
 [ 0.20181894 21.        ]
 [ 0.21432894 23.        ]
 [ 0.23508391 24.        ]]",[ 3.  7.  9. 10. 12.],0,0,0.0
105,112,0.0,"[[ 0.130606    1.        ]
 [ 0.14125377  5.        ]
 [ 0.16010056  9.        ]
 [ 0.16306263 10.        ]
 [ 0.16402999 16.        ]
 [ 0.16559357 17.        ]
 [ 0.16642166 18.        ]
 [ 0.18591642 19.        ]
 [ 0.18888886 20.        ]
 [ 0.20328505 23.        ]
 [ 0.20424846 24.        ]]",[ 1.  5.  9. 10. 16.],0,0,0.0
106,113,0.0,"[[ 0.0863847   1.        ]
 [ 0.09484601  3.        ]
 [ 0.09612274  7.        ]
 [ 0.11102343  9.        ]
 [ 0.11493335 10.        ]
 [ 0.11740285 11.        ]
 [ 0.11994031 13.        ]
 [ 0.12116089 14.        ]
 [ 0.1219463  16.        ]
 [ 0.12238556 17.        ]
 [ 0.12738515 19.        ]
 [ 0.13034037 20.        ]
 [ 0.13153017 21.        ]
 [ 0.1375249  23.        ]
 [ 0.15723723 24.        ]
 [ 0.15754338 26.        ]
 [ 0.16073296 33.        ]
 [ 0.16590404 34.        ]]",[ 1.  3.  7.  9. 10.],0,0,0.0
107,114,10.0,"[[ 0.111799    8.        ]
 [ 0.11681449  9.        ]
 [ 0.15177411 17.        ]
 [ 0.16029018 19.        ]
 [ 0.17167807 21.        ]
 [ 0.20481333 23.        ]
 [ 0.23923415 24.        ]
 [ 0.24891291 34.        ]]",[ 8.  9. 17. 19. 21.],0,0,0.0
108,115,10.0,"[[ 0.08029246  7.        ]
 [ 0.13949119  9.        ]
 [ 0.14027306 10.        ]
 [ 0.14051422 16.        ]
 [ 0.16352475 17.        ]
 [ 0.17512622 18.        ]
 [ 0.17834761 19.        ]
 [ 0.1807729  21.        ]
 [ 0.18791389 23.        ]
 [ 0.21780477 24.        ]
 [ 0.22905448 33.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
109,116,10.0,"[[ 0.12380975  7.        ]
 [ 0.13344288  9.        ]
 [ 0.13665801 11.        ]
 [ 0.14791483 17.        ]
 [ 0.16053092 18.        ]
 [ 0.19772831 23.        ]
 [ 0.21321356 24.        ]]",[ 7.  9. 11. 17. 18.],0,0,0.0
110,117,0.0,"[[ 0.131176    9.        ]
 [ 0.14193811 10.        ]
 [ 0.15392738 16.        ]
 [ 0.16950893 17.        ]
 [ 0.17681223 19.        ]
 [ 0.19830838 23.        ]
 [ 0.23734823 24.        ]
 [ 0.26053156 33.        ]]",[ 9. 10. 16. 17. 19.],0,0,0.0
111,118,0.0,"[[ 0.10769784  7.        ]
 [ 0.13513756  9.        ]
 [ 0.14870632 12.        ]
 [ 0.15687138 16.        ]
 [ 0.16237193 17.        ]
 [ 0.1675557  18.        ]
 [ 0.18429142 23.        ]
 [ 0.18504572 24.        ]
 [ 0.23557804 33.        ]]",[ 7.  9. 12. 16. 17.],0,1,0.0
112,119,10.0,"[[ 0.11446452  3.        ]
 [ 0.12295153  7.        ]
 [ 0.12379861  9.        ]
 [ 0.13105254 10.        ]
 [ 0.13277137 15.        ]
 [ 0.13506564 16.        ]
 [ 0.15159789 17.        ]
 [ 0.15287127 18.        ]
 [ 0.15870571 19.        ]
 [ 0.18001167 21.        ]
 [ 0.19096859 23.        ]
 [ 0.19894019 24.        ]
 [ 0.20154917 26.        ]
 [ 0.20755626 33.        ]
 [ 0.21144569 34.        ]]",[ 3.  7.  9. 10. 15.],1,1,0.25
113,120,0.0,"[[ 0.17426976  9.        ]
 [ 0.18834229 10.        ]
 [ 0.20402653 11.        ]
 [ 0.20415831 16.        ]
 [ 0.21410175 17.        ]
 [ 0.23177218 18.        ]
 [ 0.27039637 19.        ]
 [ 0.27527348 23.        ]
 [ 0.28225698 24.        ]]",[ 9. 10. 11. 16. 17.],0,0,0.0
114,121,10.0,"[[ 0.13781869  3.        ]
 [ 0.15767211 17.        ]
 [ 0.16924244 18.        ]
 [ 0.18723631 20.        ]
 [ 0.18905497 23.        ]
 [ 0.22845779 24.        ]
 [ 0.27655125 33.        ]]",[ 3. 17. 18. 20. 23.],0,0,0.0
115,122,0.0,"[[ 0.11728722  9.        ]
 [ 0.12075726 12.        ]
 [ 0.12861808 16.        ]
 [ 0.14595282 17.        ]
 [ 0.1595037  18.        ]
 [ 0.16218157 23.        ]
 [ 0.17289802 24.        ]
 [ 0.18589609 33.        ]
 [ 0.20425655 34.        ]]",[ 9. 12. 16. 17. 18.],0,1,0.0
116,123,10.0,"[[ 0.09317014 10.        ]
 [ 0.09379697 11.        ]
 [ 0.09577233 15.        ]
 [ 0.11744148 16.        ]
 [ 0.12112203 17.        ]
 [ 0.12923574 20.        ]
 [ 0.12964091 23.        ]
 [ 0.15607375 24.        ]
 [ 0.16218078 26.        ]
 [ 0.17289481 33.        ]]",[10. 11. 15. 16. 17.],1,1,1.0
117,124,10.0,"[[ 0.09992272  7.        ]
 [ 0.1288538  11.        ]
 [ 0.12902665 16.        ]
 [ 0.13578653 17.        ]
 [ 0.15930893 18.        ]
 [ 0.16082382 19.        ]
 [ 0.20295262 23.        ]
 [ 0.20943892 24.        ]
 [ 0.25310898 33.        ]]",[ 7. 11. 16. 17. 18.],0,0,0.0
118,125,0.0,"[[ 0.12666738  3.        ]
 [ 0.13769889  9.        ]
 [ 0.13987174 11.        ]
 [ 0.1409024  13.        ]
 [ 0.14112399 14.        ]
 [ 0.14177775 16.        ]
 [ 0.14989138 17.        ]
 [ 0.16218323 18.        ]
 [ 0.16356778 19.        ]
 [ 0.18117318 23.        ]
 [ 0.19692194 24.        ]
 [ 0.19967949 33.        ]
 [ 0.2142539  34.        ]]",[ 3.  9. 11. 13. 14.],0,0,0.0
119,126,0.0,"[[ 0.11212644  7.        ]
 [ 0.11610121 10.        ]
 [ 0.13468779 13.        ]
 [ 0.13502143 16.        ]
 [ 0.13766742 17.        ]
 [ 0.13781391 19.        ]
 [ 0.13872639 23.        ]
 [ 0.14756751 24.        ]
 [ 0.16504821 28.        ]
 [ 0.18483396 33.        ]
 [ 0.19882107 34.        ]]",[ 7. 10. 13. 16. 17.],0,0,0.0
120,127,10.0,"[[ 0.10649014  9.        ]
 [ 0.12689883 16.        ]
 [ 0.13215697 17.        ]
 [ 0.16005597 18.        ]
 [ 0.1711601  19.        ]
 [ 0.1867218  20.        ]
 [ 0.21298155 23.        ]
 [ 0.21300471 24.        ]
 [ 0.26627648 33.        ]]",[ 9. 16. 17. 18. 19.],0,0,0.0
121,128,0.0,"[[ 0.13287407  7.        ]
 [ 0.14011294  9.        ]
 [ 0.14022207 10.        ]
 [ 0.14515889 12.        ]
 [ 0.14884353 13.        ]
 [ 0.1495747  16.        ]
 [ 0.16139889 17.        ]
 [ 0.17528963 18.        ]
 [ 0.18008494 19.        ]
 [ 0.18586463 20.        ]
 [ 0.18802028 21.        ]
 [ 0.192451   23.        ]
 [ 0.19804043 24.        ]
 [ 0.21544956 33.        ]
 [ 0.23066449 34.        ]]",[ 7.  9. 10. 12. 13.],0,0,0.0
122,129,0.0,"[[ 0.10865927  1.        ]
 [ 0.11021662  2.        ]
 [ 0.1127063   7.        ]
 [ 0.11569315  9.        ]
 [ 0.11593342 10.        ]
 [ 0.12847734 11.        ]
 [ 0.13094318 12.        ]
 [ 0.13759085 13.        ]
 [ 0.13760505 17.        ]
 [ 0.13875736 18.        ]
 [ 0.14024464 19.        ]
 [ 0.14140719 21.        ]
 [ 0.16318679 23.        ]
 [ 0.17782177 24.        ]
 [ 0.17848372 28.        ]
 [ 0.29731464 33.        ]]",[ 1.  2.  7.  9. 10.],0,0,0.0
123,130,0.0,"[[ 0.14176488  7.        ]
 [ 0.14216995  9.        ]
 [ 0.17340517 11.        ]
 [ 0.17673546 16.        ]
 [ 0.1826879  17.        ]
 [ 0.2236829  19.        ]
 [ 0.23921514 20.        ]
 [ 0.28028655 23.        ]
 [ 0.28064728 24.        ]
 [ 0.29500556 33.        ]]",[ 7.  9. 11. 16. 17.],0,0,0.0
124,131,0.0,"[[ 0.1273877   7.        ]
 [ 0.13041897  9.        ]
 [ 0.13282635 10.        ]
 [ 0.13371193 11.        ]
 [ 0.13386985 13.        ]
 [ 0.1415433  14.        ]
 [ 0.14685321 16.        ]
 [ 0.14877697 17.        ]
 [ 0.15878836 18.        ]
 [ 0.17030815 19.        ]
 [ 0.17280026 20.        ]
 [ 0.17350026 23.        ]
 [ 0.17480364 24.        ]
 [ 0.18067634 33.        ]
 [ 0.20056868 34.        ]]",[ 7.  9. 10. 11. 13.],0,0,0.0
125,132,10.0,"[[ 0.09707594  7.        ]
 [ 0.14551622  9.        ]
 [ 0.14607579 10.        ]
 [ 0.15817738 17.        ]
 [ 0.16015255 19.        ]
 [ 0.16199514 23.        ]
 [ 0.24005985 24.        ]
 [ 0.24142297 33.        ]
 [ 0.27385139 34.        ]]",[ 7.  9. 10. 17. 19.],1,1,0.3333333333333333
126,133,0.0,"[[ 0.14209545  5.        ]
 [ 0.15758181  8.        ]
 [ 0.15790625  9.        ]
 [ 0.15866412 10.        ]
 [ 0.16245729 11.        ]
 [ 0.18591076 12.        ]
 [ 0.19691077 16.        ]
 [ 0.21370555 17.        ]
 [ 0.2147544  18.        ]
 [ 0.21944976 19.        ]
 [ 0.23466641 20.        ]
 [ 0.23914781 21.        ]
 [ 0.24773352 23.        ]
 [ 0.25364774 24.        ]
 [ 0.25691192 33.        ]]",[ 5.  8.  9. 10. 11.],0,0,0.0
127,134,0.0,"[[ 0.14234436 11.        ]
 [ 0.14359772 16.        ]
 [ 0.14515173 17.        ]
 [ 0.1464698  18.        ]
 [ 0.15175867 19.        ]
 [ 0.15578425 20.        ]
 [ 0.15603447 23.        ]
 [ 0.19751513 33.        ]]",[11. 16. 17. 18. 19.],0,0,0.0
128,135,10.0,"[[ 0.14609432  9.        ]
 [ 0.17193151 11.        ]
 [ 0.17850152 13.        ]
 [ 0.24113029 17.        ]
 [ 0.2476629  19.        ]
 [ 0.26053312 23.        ]]",[ 9. 11. 13. 17. 19.],0,0,0.0
129,136,10.0,"[[ 0.13514048  7.        ]
 [ 0.14968202  9.        ]
 [ 0.1551497  10.        ]
 [ 0.16544065 12.        ]
 [ 0.18066333 16.        ]
 [ 0.19488877 17.        ]
 [ 0.20058668 18.        ]
 [ 0.23621505 19.        ]
 [ 0.23706758 20.        ]
 [ 0.24982762 23.        ]
 [ 0.26714385 24.        ]]",[ 7.  9. 10. 12. 16.],1,1,0.3333333333333333
130,137,10.0,"[[ 0.06498241  7.        ]
 [ 0.07175106  8.        ]
 [ 0.08840591  9.        ]
 [ 0.10689705 10.        ]
 [ 0.11477137 11.        ]
 [ 0.12026572 13.        ]
 [ 0.12276107 16.        ]
 [ 0.13002738 17.        ]
 [ 0.13872737 18.        ]
 [ 0.14025142 19.        ]
 [ 0.1412859  20.        ]
 [ 0.14915115 23.        ]
 [ 0.14971429 24.        ]
 [ 0.15727713 27.        ]
 [ 0.19765884 28.        ]
 [ 0.20917238 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
131,138,10.0,"[[ 0.14083099 12.        ]
 [ 0.15470397 16.        ]
 [ 0.16584122 17.        ]
 [ 0.16899693 18.        ]
 [ 0.20926547 19.        ]
 [ 0.21157408 23.        ]
 [ 0.24928504 24.        ]
 [ 0.24935323 33.        ]]",[12. 16. 17. 18. 19.],0,0,0.0
132,139,10.0,"[[ 0.11909944  9.        ]
 [ 0.12403625 10.        ]
 [ 0.12689447 11.        ]
 [ 0.13521922 12.        ]
 [ 0.14409482 15.        ]
 [ 0.14522254 16.        ]
 [ 0.15252459 17.        ]
 [ 0.15481979 18.        ]
 [ 0.16578871 20.        ]
 [ 0.17325234 21.        ]
 [ 0.17441333 23.        ]
 [ 0.17759633 24.        ]
 [ 0.19209921 26.        ]
 [ 0.20284069 28.        ]
 [ 0.29732853 33.        ]]",[ 9. 10. 11. 12. 15.],1,1,0.5
133,140,10.0,"[[ 0.10709423  9.        ]
 [ 0.11241829 14.        ]
 [ 0.13985443 16.        ]
 [ 0.14743251 17.        ]
 [ 0.15168869 18.        ]
 [ 0.15886158 19.        ]
 [ 0.22531521 24.        ]
 [ 0.25939465 34.        ]]",[ 9. 14. 16. 17. 18.],0,0,0.0
