,record,original,predict,top5,inTop5,correct,mmr
72,77,0.0,"[[ 5.92002583  3.        ]
 [ 5.94897747  7.        ]
 [ 6.11998468  9.        ]
 [ 6.72593737 10.        ]
 [ 6.84032745 11.        ]
 [ 7.42654943 16.        ]
 [ 7.50986528 17.        ]
 [ 7.54821078 18.        ]
 [ 8.14667606 19.        ]
 [ 8.17320546 20.        ]
 [ 8.70091534 21.        ]
 [ 9.80117745 23.        ]
 [ 9.86250418 24.        ]
 [11.61278273 34.        ]]",[ 3.  7.  9. 10. 11.],0,0,0.0
73,78,0.0,"[[ 5.15096369  7.        ]
 [ 5.46981525  9.        ]
 [ 6.89606158 10.        ]
 [ 7.3989048  16.        ]
 [ 7.47107903 17.        ]
 [ 8.03373241 18.        ]
 [ 8.16022682 19.        ]
 [ 8.34256363 20.        ]
 [ 8.51660204 21.        ]
 [ 8.88726425 23.        ]
 [10.73443794 24.        ]
 [10.84381008 34.        ]]",[ 7.  9. 10. 16. 17.],0,0,0.0
74,79,0.0,"[[ 6.78647462  3.        ]
 [ 7.25796005  5.        ]
 [ 7.40225887  9.        ]
 [ 7.72963715 10.        ]
 [ 7.84389973 16.        ]
 [ 8.91953683 17.        ]
 [10.74578032 19.        ]
 [11.77505201 23.        ]
 [19.11996211 24.        ]
 [19.46094513 34.        ]]",[ 3.  5.  9. 10. 16.],0,0,0.0
75,80,0.0,"[[ 6.06374004  5.        ]
 [ 6.19685268  9.        ]
 [ 6.97900193 10.        ]
 [ 7.17609358 18.        ]
 [ 7.48820032 21.        ]
 [ 7.54760313 23.        ]
 [ 8.55107117 24.        ]]",[ 5.  9. 10. 18. 21.],0,0,0.0
76,81,10.0,"[[ 4.94593191  5.        ]
 [ 5.52534199 10.        ]
 [ 6.26562214 13.        ]
 [ 6.33449697 18.        ]
 [ 6.83621407 19.        ]
 [ 6.8983922  20.        ]
 [ 7.67668939 21.        ]
 [11.21806335 24.        ]]",[ 5. 10. 13. 18. 19.],1,1,0.5
77,82,10.0,"[[ 6.49263477  9.        ]
 [ 6.77994919 19.        ]
 [ 7.42211819 23.        ]
 [ 8.86728263 24.        ]
 [10.38832315 34.        ]]",[ 9. 19. 23. 24. 34.],0,0,0.0
78,83,0.0,"[[ 7.30243373  5.        ]
 [ 7.38347116  9.        ]
 [ 7.43405592 10.        ]
 [ 7.57103984 16.        ]
 [ 7.84377456 17.        ]
 [ 7.90206933 18.        ]
 [ 8.21787834 19.        ]
 [ 8.30214446 20.        ]
 [ 8.41157341 21.        ]
 [ 9.05569935 23.        ]
 [10.59566208 24.        ]]",[ 5.  9. 10. 16. 17.],0,0,0.0
79,84,0.0,"[[ 5.87884426  1.        ]
 [ 5.93251562  3.        ]
 [ 6.15781403  5.        ]
 [ 6.21962929  7.        ]
 [ 6.65785122  9.        ]
 [ 6.80550194 10.        ]
 [ 6.81734467 11.        ]
 [ 7.08201933 12.        ]
 [ 7.79658381 14.        ]
 [ 8.41858021 15.        ]
 [ 8.56573943 16.        ]
 [ 8.6560088  18.        ]
 [ 8.88120202 19.        ]
 [ 9.31551056 20.        ]
 [ 9.79393921 21.        ]
 [13.21313429 23.        ]
 [17.3858757  24.        ]]",[1. 3. 5. 7. 9.],0,1,0.0
80,85,10.0,"[[ 7.58878565  9.        ]
 [ 8.33068419 18.        ]
 [ 9.35989984 19.        ]
 [12.08995628 20.        ]
 [12.53109932 23.        ]
 [13.44807005 24.        ]]",[ 9. 18. 19. 20. 23.],0,0,0.0
81,86,10.0,"[[ 8.36348534 16.        ]
 [ 9.19769478 18.        ]
 [ 9.31377029 20.        ]
 [10.10329437 21.        ]
 [11.60048008 23.        ]
 [19.26447105 34.        ]]",[16. 18. 20. 21. 23.],0,0,0.0
82,87,0.0,"[[ 7.8310647   5.        ]
 [ 7.84842643  7.        ]
 [ 8.11392875  9.        ]
 [ 8.30626965 10.        ]
 [ 8.35353087 12.        ]
 [ 9.30205473 16.        ]
 [10.00124965 17.        ]
 [11.06196935 18.        ]
 [11.32081509 19.        ]
 [15.26753956 23.        ]
 [19.35138929 24.        ]]",[ 5.  7.  9. 10. 12.],0,0,0.0
83,88,0.0,"[[ 6.14065933  5.        ]
 [ 6.50244692  7.        ]
 [ 6.6493926   9.        ]
 [ 6.92797728 11.        ]
 [ 6.9723267  13.        ]
 [ 7.92597961 18.        ]
 [ 7.93434238 23.        ]
 [ 8.86174793 24.        ]]",[ 5.  7.  9. 11. 13.],0,0,0.0
84,89,10.0,"[[ 4.98924319  3.        ]
 [ 6.5168829   5.        ]
 [ 6.83485651  7.        ]
 [ 6.84636275  9.        ]
 [ 7.02201509 10.        ]
 [ 7.1295681  11.        ]
 [ 7.15296491 13.        ]
 [ 7.50292149 16.        ]
 [ 7.83649528 17.        ]
 [ 7.87471056 18.        ]
 [ 8.15330372 19.        ]
 [ 8.16801882 20.        ]
 [ 8.25629446 21.        ]
 [ 8.33085632 23.        ]
 [ 8.56146971 24.        ]
 [ 8.83741951 28.        ]
 [ 9.18500072 34.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
85,90,10.0,"[[ 4.52829742  9.        ]
 [ 6.19797039 13.        ]
 [ 7.120965   15.        ]
 [ 8.19946734 16.        ]
 [ 8.41155696 17.        ]
 [ 8.45384105 18.        ]
 [ 8.67700386 19.        ]
 [ 8.74460411 20.        ]
 [10.15323544 23.        ]
 [10.91775322 24.        ]]",[ 9. 13. 15. 16. 17.],0,0,0.0
86,92,0.0,"[[ 6.44262505  5.        ]
 [ 6.46618748  7.        ]
 [ 6.72163773  9.        ]
 [ 6.94987445 10.        ]
 [ 7.67548623 11.        ]
 [ 7.87690431 15.        ]
 [ 8.07066345 16.        ]
 [ 8.20499277 17.        ]
 [ 8.41017453 18.        ]
 [ 8.65486259 19.        ]
 [ 8.9843235  20.        ]
 [ 9.31757477 21.        ]
 [ 9.80908546 23.        ]
 [10.34562397 24.        ]
 [13.99955594 33.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
87,93,10.0,"[[ 6.02281308 10.        ]
 [ 6.16292286 16.        ]
 [ 7.37853146 18.        ]
 [ 7.88525605 19.        ]
 [ 7.95573854 20.        ]
 [ 9.09176779 23.        ]
 [10.76243019 24.        ]
 [14.77682686 34.        ]]",[10. 16. 18. 19. 20.],1,1,1.0
88,94,10.0,"[[ 7.01636994  3.        ]
 [ 7.75870657  9.        ]
 [ 8.26919174 11.        ]
 [ 8.37613694 19.        ]
 [11.03389168 21.        ]
 [12.1237278  23.        ]]",[ 3.  9. 11. 19. 21.],0,0,0.0
89,95,0.0,"[[ 6.79266548  5.        ]
 [ 7.01048692  7.        ]
 [ 7.09459496  9.        ]
 [ 7.18207518 10.        ]
 [ 7.40049678 11.        ]
 [ 7.52705264 13.        ]
 [ 7.62917989 14.        ]
 [ 8.01256677 16.        ]
 [ 8.75432711 17.        ]
 [ 8.81302881 18.        ]
 [ 8.93291283 19.        ]
 [10.1729908  20.        ]
 [10.19804485 21.        ]
 [10.28856468 23.        ]
 [10.35754299 24.        ]
 [10.44369555 33.        ]
 [18.55741882 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
90,96,10.0,"[[ 5.38978004  8.        ]
 [ 5.82169628 10.        ]
 [ 6.75068855 18.        ]
 [ 6.89180559 23.        ]
 [10.29034042 24.        ]]",[ 8. 10. 18. 23. 24.],1,1,0.5
91,97,0.0,"[[ 7.16311765  5.        ]
 [ 7.70061012  7.        ]
 [ 7.91063213  9.        ]
 [ 7.98953485 10.        ]
 [ 8.21304874 13.        ]
 [ 8.25060885 18.        ]
 [ 8.27989917 19.        ]
 [ 8.42926858 20.        ]
 [ 8.54271777 21.        ]
 [ 9.1595232  23.        ]
 [11.12950693 24.        ]
 [18.73095131 34.        ]]",[ 5.  7.  9. 10. 13.],0,0,0.0
92,98,0.0,"[[ 6.3192788   5.        ]
 [ 7.06430751  7.        ]
 [ 7.11059761  9.        ]
 [ 7.15330601 10.        ]
 [ 7.72363305 13.        ]
 [ 7.75123222 15.        ]
 [ 7.82833826 17.        ]
 [ 7.8803606  18.        ]
 [ 7.93911839 19.        ]
 [ 8.41823196 20.        ]
 [ 8.6695047  21.        ]
 [10.02752352 23.        ]
 [10.18914032 24.        ]
 [11.3665638  34.        ]]",[ 5.  7.  9. 10. 13.],0,0,0.0
93,99,0.0,"[[ 9.07812786  5.        ]
 [ 9.1409564  10.        ]
 [ 9.48574623 11.        ]
 [ 9.959643   16.        ]
 [10.30689394 17.        ]
 [11.10605354 18.        ]
 [11.4060936  19.        ]
 [11.5063316  20.        ]
 [12.20324802 23.        ]
 [12.28302005 24.        ]
 [12.76779597 34.        ]]",[ 5. 10. 11. 16. 17.],0,0,0.0
94,100,10.0,"[[ 6.33970118  5.        ]
 [ 6.90270109 10.        ]
 [ 7.01602268 16.        ]
 [ 8.58888531 19.        ]
 [ 8.96537209 23.        ]
 [ 9.88082409 24.        ]]",[ 5. 10. 16. 19. 23.],1,1,0.5
95,101,0.0,"[[ 4.09341224  5.        ]
 [ 6.80158416  9.        ]
 [ 7.24385262 15.        ]
 [ 7.34344149 16.        ]
 [ 7.96152719 17.        ]
 [ 8.15974712 18.        ]
 [ 8.35766983 19.        ]
 [19.12803268 24.        ]]",[ 5.  9. 15. 16. 17.],0,1,0.0
96,103,0.0,"[[ 6.99525833  8.        ]
 [ 7.68291378 10.        ]
 [ 8.43130302 18.        ]
 [ 8.91372395 19.        ]
 [ 9.77203564 20.        ]
 [11.00393462 23.        ]
 [14.39145184 24.        ]]",[ 8. 10. 18. 19. 20.],0,0,0.0
97,104,10.0,"[[ 5.16273944 10.        ]
 [ 7.06843758 17.        ]
 [ 8.1849165  23.        ]
 [ 9.03012657 24.        ]]",[10. 17. 23. 24.],1,1,1.0
98,105,10.0,"[[ 5.37770796  5.        ]
 [ 5.93730354  8.        ]
 [ 7.11107349 10.        ]
 [ 7.97270838 16.        ]
 [ 8.46519089 19.        ]
 [ 8.78418732 20.        ]
 [10.9961141  23.        ]
 [17.04891205 24.        ]
 [17.62356377 34.        ]]",[ 5.  8. 10. 16. 19.],1,1,0.3333333333333333
99,106,10.0,"[[ 6.63034805  5.        ]
 [ 7.47977289  7.        ]
 [ 8.20366478 10.        ]
 [ 8.4482548  16.        ]
 [ 8.61268228 19.        ]
 [ 9.66320229 20.        ]
 [11.69526768 23.        ]
 [13.28163218 24.        ]]",[ 5.  7. 10. 16. 19.],1,1,0.3333333333333333
100,107,10.0,"[[ 4.92418385  5.        ]
 [ 6.31909275  9.        ]
 [ 7.39207983 10.        ]
 [ 7.44553852 15.        ]
 [ 7.86659031 16.        ]
 [ 8.12869501 17.        ]
 [ 8.55203557 18.        ]
 [ 9.08775616 19.        ]
 [ 9.59159422 20.        ]
 [ 9.97699356 21.        ]
 [10.96866035 23.        ]
 [11.10835298 24.        ]]",[ 5.  9. 10. 15. 16.],1,1,0.3333333333333333
101,108,10.0,"[[ 6.73375572  5.        ]
 [ 6.99045483  9.        ]
 [ 7.35463619 10.        ]
 [ 7.6232542  11.        ]
 [ 7.66560756 15.        ]
 [ 7.71739441 16.        ]
 [ 7.79536533 17.        ]
 [ 7.85155376 18.        ]
 [ 7.96146059 19.        ]
 [ 8.4047324  20.        ]
 [ 8.69264603 21.        ]
 [ 9.24466867 23.        ]
 [12.10984421 24.        ]
 [12.23910444 34.        ]]",[ 5.  9. 10. 11. 15.],1,1,0.3333333333333333
102,109,0.0,"[[ 5.42376089  5.        ]
 [ 6.16439199 11.        ]
 [ 6.65496874 18.        ]
 [ 6.68132146 19.        ]
 [ 7.34544849 23.        ]
 [ 8.20263793 24.        ]
 [ 9.80084038 34.        ]]",[ 5. 11. 18. 19. 23.],0,0,0.0
103,110,0.0,"[[ 4.54446308  7.        ]
 [ 5.53561179  9.        ]
 [ 5.70637657 10.        ]
 [ 5.9098197  12.        ]
 [ 6.02400049 15.        ]
 [ 6.25783437 16.        ]
 [ 6.60315302 17.        ]
 [ 6.97671127 18.        ]
 [ 7.02027391 19.        ]
 [ 7.2691083  20.        ]
 [ 7.88935754 23.        ]
 [ 8.14374409 24.        ]
 [ 8.61897278 33.        ]
 [ 9.23344835 34.        ]]",[ 7.  9. 10. 12. 15.],0,0,0.0
104,111,0.0,"[[ 6.52303677  5.        ]
 [ 7.4672451   9.        ]
 [ 7.84540856 16.        ]
 [ 8.23532362 19.        ]
 [ 8.77043676 20.        ]
 [ 8.88018608 21.        ]
 [ 9.03874111 23.        ]
 [ 9.90822625 24.        ]]",[ 5.  9. 16. 19. 20.],0,1,0.0
105,112,0.0,"[[ 3.59254423  5.        ]
 [ 4.13106346 10.        ]
 [ 7.17958736 16.        ]
 [ 7.39018917 18.        ]
 [ 7.85957837 21.        ]
 [ 7.97996187 23.        ]
 [ 8.25143576 24.        ]]",[ 5. 10. 16. 18. 21.],0,0,0.0
106,113,0.0,"[[ 6.29084946  5.        ]
 [ 6.85242081  7.        ]
 [ 7.55728937  9.        ]
 [ 7.86930564 10.        ]
 [ 7.95955178 11.        ]
 [ 8.0503818  16.        ]
 [ 9.26707525 17.        ]
 [ 9.64511299 18.        ]
 [ 9.98996512 19.        ]
 [11.14051307 21.        ]
 [11.83721945 23.        ]
 [15.53166008 24.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
107,114,0.0,"[[ 4.60418734  9.        ]
 [ 6.82104492 10.        ]
 [ 7.10910204 16.        ]
 [ 7.43190575 19.        ]
 [ 7.6272696  20.        ]
 [ 8.25789928 21.        ]
 [ 8.32535069 23.        ]
 [ 8.43211598 24.        ]
 [10.22865715 33.        ]]",[ 9. 10. 16. 19. 20.],0,0,0.0
108,115,0.0,"[[ 6.21765359  0.        ]
 [ 6.62581444  3.        ]
 [ 7.11736441  5.        ]
 [ 7.69375467  7.        ]
 [ 7.8680397   9.        ]
 [ 8.41121483 10.        ]
 [ 8.46812088 11.        ]
 [ 8.47842846 13.        ]
 [ 8.68453479 15.        ]
 [ 9.14677178 16.        ]
 [ 9.4784633  17.        ]
 [ 9.5026474  18.        ]
 [10.05772012 19.        ]
 [11.81115791 20.        ]
 [13.63393013 23.        ]
 [14.96956539 24.        ]
 [19.62614441 34.        ]]",[0. 3. 5. 7. 9.],1,1,1.0
109,116,10.0,"[[ 6.01094818  7.        ]
 [ 7.62487483  9.        ]
 [ 7.66018867 11.        ]
 [ 7.95186949 13.        ]
 [ 7.95916557 16.        ]
 [10.23185539 19.        ]
 [12.72099018 23.        ]
 [13.01330948 24.        ]]",[ 7.  9. 11. 13. 16.],0,0,0.0
110,117,0.0,"[[ 6.30158106  5.        ]
 [ 6.65321958  9.        ]
 [ 6.89366599 10.        ]
 [ 7.27220411 16.        ]
 [ 7.77289796 17.        ]
 [ 8.11086941 18.        ]
 [ 8.19095193 19.        ]
 [ 8.66615057 20.        ]
 [ 8.75181878 21.        ]
 [ 9.18819992 23.        ]
 [13.2104229  24.        ]
 [18.37420527 34.        ]]",[ 5.  9. 10. 16. 17.],0,0,0.0
111,118,10.0,"[[ 4.6003561   8.        ]
 [ 5.78774452  9.        ]
 [ 7.42455208 10.        ]
 [ 7.45044072 11.        ]
 [ 7.47310019 16.        ]
 [ 7.73478095 18.        ]
 [ 8.41692705 19.        ]
 [ 9.15175756 20.        ]
 [10.61668539 21.        ]
 [11.54244785 23.        ]
 [16.47607613 24.        ]]",[ 8.  9. 10. 11. 16.],1,1,0.3333333333333333
112,119,10.0,"[[ 6.50002813  5.        ]
 [ 6.7252388   8.        ]
 [ 6.98827219 13.        ]
 [ 7.60383873 18.        ]
 [ 8.36128998 19.        ]
 [ 8.5937233  21.        ]
 [ 8.93559456 23.        ]
 [ 8.96461964 24.        ]
 [13.38494062 34.        ]]",[ 5.  8. 13. 18. 19.],0,0,0.0
113,120,0.0,"[[ 3.52852201 10.        ]
 [ 3.62329555 16.        ]
 [ 4.46690774 19.        ]
 [ 7.60446797 21.        ]
 [ 8.84125977 23.        ]
 [ 9.15344387 24.        ]]",[10. 16. 19. 21. 23.],0,0,0.0
114,121,0.0,"[[ 3.18933678  5.        ]
 [ 3.39964628  7.        ]
 [ 6.05438805  9.        ]
 [ 6.06675243 10.        ]
 [ 6.54200792 15.        ]
 [ 7.03903913 16.        ]
 [ 7.09969187 19.        ]
 [ 7.18413217 21.        ]
 [ 7.34012127 23.        ]
 [ 7.75489317 24.        ]]",[ 5.  7.  9. 10. 15.],0,0,0.0
115,122,0.0,"[[ 8.06531334  5.        ]
 [ 8.40689278  9.        ]
 [ 8.92382642 10.        ]
 [ 9.00552559 11.        ]
 [ 9.04674098 12.        ]
 [ 9.09327888 17.        ]
 [ 9.76486893 18.        ]
 [ 9.98368416 19.        ]
 [10.61405676 20.        ]
 [10.9622364  21.        ]
 [11.674716   23.        ]
 [13.15743923 24.        ]]",[ 5.  9. 10. 11. 12.],0,0,0.0
116,123,10.0,"[[ 5.61627436  8.        ]
 [ 7.2584815   9.        ]
 [ 8.00399876 10.        ]
 [ 8.17764091 13.        ]
 [ 8.90221262 17.        ]
 [ 9.08550739 19.        ]
 [ 9.25119019 24.        ]
 [ 9.27183092 34.        ]]",[ 8.  9. 10. 13. 17.],1,1,0.3333333333333333
117,124,10.0,"[[ 6.75848468  3.        ]
 [ 6.89642     5.        ]
 [ 7.05287242  7.        ]
 [ 7.27605152  9.        ]
 [ 7.37447047 10.        ]
 [ 7.5448947  11.        ]
 [ 7.85446294 13.        ]
 [ 7.87218931 15.        ]
 [ 7.97916627 16.        ]
 [ 8.331161   18.        ]
 [ 8.57712412 19.        ]
 [ 9.44796972 20.        ]
 [ 9.46691309 23.        ]
 [15.35307789 24.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
118,125,0.0,"[[ 6.23957899  5.        ]
 [ 6.93477045  9.        ]
 [ 6.95016857 11.        ]
 [ 7.50724792 12.        ]
 [ 7.60929918 16.        ]
 [ 7.88317156 17.        ]
 [ 8.05499486 18.        ]
 [ 8.30542076 19.        ]
 [ 8.44051485 20.        ]
 [ 8.72914922 21.        ]
 [ 9.23091644 22.        ]
 [ 9.74880422 23.        ]
 [ 9.93120384 24.        ]
 [10.19767475 34.        ]]",[ 5.  9. 11. 12. 16.],0,0,0.0
119,126,0.0,"[[ 4.67912865  9.        ]
 [ 6.66455007 10.        ]
 [ 6.86106388 16.        ]
 [ 7.87057933 17.        ]
 [ 7.9239378  18.        ]
 [ 7.92694569 19.        ]
 [ 8.17930126 20.        ]
 [ 9.02669978 21.        ]
 [ 9.08280802 22.        ]
 [ 9.15285095 23.        ]
 [ 9.34285274 24.        ]
 [ 9.48419444 34.        ]]",[ 9. 10. 16. 17. 18.],0,0,0.0
120,127,0.0,"[[ 5.188797    1.        ]
 [ 6.00669003 10.        ]
 [ 7.4875735  15.        ]
 [ 7.9674449  16.        ]
 [ 8.42947769 19.        ]
 [ 8.60364246 20.        ]
 [ 9.77635479 21.        ]
 [11.45967311 23.        ]
 [11.60653238 24.        ]
 [16.21685791 33.        ]]",[ 1. 10. 15. 16. 19.],0,0,0.0
121,128,10.0,"[[ 5.56719637  5.        ]
 [ 5.80121756  7.        ]
 [ 6.00847546  8.        ]
 [ 6.79117632 10.        ]
 [ 7.29243231 18.        ]
 [ 7.54106951 19.        ]
 [ 7.90886831 23.        ]
 [ 8.29548979 24.        ]]",[ 5.  7.  8. 10. 18.],1,1,0.25
122,129,10.0,"[[ 5.66757774  5.        ]
 [ 6.94638681  9.        ]
 [ 7.46614456 16.        ]
 [ 8.52823162 18.        ]
 [ 8.91605902 19.        ]
 [ 9.02808762 20.        ]
 [ 9.6064402  21.        ]
 [10.0054121  23.        ]
 [10.16674864 24.        ]
 [11.5269165  26.        ]
 [19.45548058 34.        ]]",[ 5.  9. 16. 18. 19.],0,0,0.0
123,130,0.0,"[[ 6.826828    7.        ]
 [ 6.88960838  9.        ]
 [ 7.38235211 14.        ]
 [ 7.39748225 15.        ]
 [ 7.50759554 16.        ]
 [ 8.66427825 17.        ]
 [ 8.71524359 19.        ]
 [ 9.06779423 20.        ]
 [ 9.08470917 21.        ]
 [ 9.59824344 23.        ]
 [ 9.78422537 24.        ]
 [17.05674839 34.        ]]",[ 7.  9. 14. 15. 16.],0,1,0.0
124,131,0.0,"[[ 5.69022338  7.        ]
 [ 7.22249222  9.        ]
 [ 7.28957891 16.        ]
 [ 7.43292109 18.        ]
 [ 8.25030708 23.        ]]",[ 7.  9. 16. 18. 23.],0,1,0.0
125,132,10.0,"[[ 5.7575407  16.        ]
 [ 7.44280958 19.        ]
 [ 7.54442716 20.        ]
 [ 9.93556849 21.        ]
 [15.2350111  23.        ]
 [17.28985977 24.        ]]",[16. 19. 20. 21. 23.],0,0,0.0
126,133,0.0,"[[ 5.14578009  5.        ]
 [ 5.82391167  7.        ]
 [ 6.14528894  9.        ]
 [ 6.51065658 10.        ]
 [ 7.23733807 14.        ]
 [ 8.20995458 16.        ]
 [ 8.29527116 17.        ]
 [ 8.73486771 18.        ]
 [ 9.04421854 19.        ]
 [ 9.34154177 20.        ]
 [ 9.39891243 21.        ]
 [10.15493393 23.        ]]",[ 5.  7.  9. 10. 14.],0,0,0.0
127,134,0.0,"[[ 4.34895802  5.        ]
 [ 6.08842508 10.        ]
 [ 6.95412827 15.        ]
 [ 7.27275562 17.        ]
 [ 8.74171019 19.        ]
 [ 8.951581   23.        ]
 [ 9.18782043 24.        ]
 [ 9.25668335 34.        ]]",[ 5. 10. 15. 17. 19.],0,0,0.0
128,135,0.0,"[[ 5.24678995  5.        ]
 [ 7.27741146  7.        ]
 [ 7.75245895  9.        ]
 [ 7.81253338 10.        ]
 [ 8.13023933 17.        ]
 [ 8.15215325 19.        ]
 [ 9.78973389 23.        ]
 [10.12458992 24.        ]]",[ 5.  7.  9. 10. 17.],0,0,0.0
129,136,10.0,"[[ 6.66190803  5.        ]
 [ 6.86049557  7.        ]
 [ 7.14181709  9.        ]
 [ 7.31189489 10.        ]
 [ 7.48668525 11.        ]
 [ 7.69075505 16.        ]
 [ 7.98235035 17.        ]
 [ 8.40577412 18.        ]
 [ 8.49054543 19.        ]
 [ 8.97678733 20.        ]
 [ 9.0426445  21.        ]
 [ 9.4428997  23.        ]
 [ 9.49608495 24.        ]
 [10.30561924 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
130,137,0.0,"[[ 6.25819588  5.        ]
 [ 6.30432653  7.        ]
 [ 6.33640957  9.        ]
 [ 6.86947155 10.        ]
 [ 7.09174266 11.        ]
 [ 7.17797375 12.        ]
 [ 7.27398491 15.        ]
 [ 7.54953228 16.        ]
 [ 7.69870928 18.        ]
 [ 7.74130344 19.        ]
 [ 7.98256111 20.        ]
 [ 8.08573796 21.        ]
 [ 8.33497424 23.        ]
 [ 8.88964701 24.        ]
 [11.59713528 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
131,138,0.0,"[[ 7.57359076  7.        ]
 [ 7.91907501  9.        ]
 [ 8.1575346  14.        ]
 [ 8.85601425 15.        ]
 [ 9.03282833 16.        ]
 [ 9.22158623 17.        ]
 [ 9.28559971 18.        ]
 [ 9.83942747 19.        ]
 [10.14657762 21.        ]
 [10.88010931 23.        ]
 [12.19581111 24.        ]]",[ 7.  9. 14. 15. 16.],0,1,0.0
132,139,10.0,"[[ 6.26732321  5.        ]
 [ 6.85663056  7.        ]
 [ 6.87304783  9.        ]
 [ 7.26860428 10.        ]
 [ 8.08085155 11.        ]
 [ 8.39365196 13.        ]
 [ 8.39966702 18.        ]
 [ 9.28757    19.        ]
 [ 9.47282451 20.        ]
 [ 9.95412445 21.        ]
 [10.87370205 23.        ]
 [11.27494764 24.        ]
 [12.35887575 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
133,140,0.0,"[[ 5.61505318  5.        ]
 [ 6.72903728  7.        ]
 [ 6.965482   10.        ]
 [ 7.44411993 18.        ]
 [ 7.64464951 20.        ]
 [ 7.91181183 24.        ]]",[ 5.  7. 10. 18. 20.],0,0,0.0
134,141,0.0,"[[ 6.17795794  5.        ]
 [ 7.09762472  7.        ]
 [ 7.23130703 10.        ]
 [ 7.89048399 11.        ]
 [ 8.37658833 14.        ]
 [ 9.00892298 15.        ]
 [ 9.41066742 16.        ]
 [ 9.64373463 19.        ]
 [10.89960003 20.        ]
 [11.70730782 21.        ]
 [19.22107679 23.        ]
 [19.31026147 24.        ]]",[ 5.  7. 10. 11. 14.],0,0,0.0
135,142,10.0,"[[ 8.63603878  5.        ]
 [ 9.09215069 10.        ]
 [10.85804176 16.        ]
 [10.95421505 17.        ]
 [11.50087802 19.        ]
 [11.6861515  23.        ]
 [15.52838993 24.        ]]",[ 5. 10. 16. 17. 19.],1,1,0.5
136,143,0.0,"[[ 7.57034254  9.        ]
 [ 8.09098816 10.        ]
 [ 8.2320265  11.        ]
 [ 8.63679504 12.        ]
 [ 9.73754597 13.        ]
 [11.50971826 16.        ]
 [12.43741816 17.        ]
 [12.87858577 20.        ]
 [13.43549114 23.        ]
 [14.11094938 24.        ]]",[ 9. 10. 11. 12. 13.],0,0,0.0
137,144,10.0,"[[ 6.38821507  5.        ]
 [ 6.77014542  9.        ]
 [ 6.91550159 15.        ]
 [ 7.08848882 19.        ]
 [ 7.85497141 20.        ]
 [ 8.00722063 21.        ]
 [ 9.44442368 23.        ]
 [ 9.80612183 24.        ]]",[ 5.  9. 15. 19. 20.],0,0,0.0
138,145,0.0,"[[ 3.61662579  5.        ]
 [ 4.38953346 10.        ]
 [ 4.97701168 17.        ]
 [ 5.88866138 19.        ]
 [ 6.27887154 20.        ]
 [ 6.32675171 23.        ]
 [ 6.44192708 24.        ]]",[ 5. 10. 17. 19. 20.],0,0,0.0
139,146,0.0,"[[ 6.40372324  9.        ]
 [ 7.40001604 10.        ]
 [ 7.47688508 14.        ]
 [ 7.66355515 16.        ]
 [ 7.76154518 18.        ]
 [ 9.70127296 19.        ]
 [ 9.82777214 20.        ]
 [10.0554662  21.        ]
 [11.02649419 23.        ]
 [11.07177561 24.        ]
 [18.46435022 34.        ]]",[ 9. 10. 14. 16. 18.],0,0,0.0
140,147,0.0,"[[ 3.90698443  5.        ]
 [ 5.2288394   9.        ]
 [ 5.91296864 10.        ]
 [ 6.35472822 11.        ]
 [ 6.65429497 15.        ]
 [ 6.86051035 16.        ]
 [ 6.97244374 17.        ]
 [ 7.20827484 18.        ]
 [ 7.48919593 19.        ]
 [ 7.49039874 20.        ]
 [ 7.53935786 21.        ]
 [ 7.90151877 23.        ]
 [ 7.94614935 24.        ]
 [ 9.34733772 34.        ]]",[ 5.  9. 10. 11. 15.],0,0,0.0
141,148,10.0,"[[ 6.8556742   9.        ]
 [ 7.32611847 13.        ]
 [ 7.95695829 16.        ]
 [ 8.55496216 18.        ]
 [ 8.73468208 19.        ]
 [ 9.18712759 23.        ]
 [10.43622589 24.        ]]",[ 9. 13. 16. 18. 19.],0,0,0.0
142,149,0.0,"[[ 6.67302052  5.        ]
 [ 6.81638432  9.        ]
 [ 7.08453302 10.        ]
 [ 7.22439496 11.        ]
 [ 7.32338905 13.        ]
 [ 7.45590049 15.        ]
 [ 8.14010012 19.        ]
 [ 8.31020627 21.        ]
 [ 9.08056831 23.        ]
 [ 9.22186634 24.        ]
 [18.61354589 34.        ]]",[ 5.  9. 10. 11. 13.],0,0,0.0
143,150,0.0,"[[ 5.14755011  5.        ]
 [ 8.26233482  9.        ]
 [ 8.33504592 11.        ]
 [ 8.51263641 16.        ]
 [ 8.62441778 18.        ]
 [ 8.8375432  19.        ]
 [10.70394146 21.        ]
 [11.15619135 23.        ]
 [11.58763504 24.        ]
 [14.64262438 34.        ]]",[ 5.  9. 11. 16. 18.],0,0,0.0
