,record,original,predict,top5,inTop5,correct,mmr
75,80,0.0,"[[ 6.5018754   9.        ]
 [ 7.42088699 16.        ]
 [ 8.67442513 17.        ]
 [ 8.94686317 21.        ]
 [ 9.53539467 23.        ]
 [ 9.69892025 27.        ]
 [10.30994431 28.        ]
 [12.73284912 34.        ]]",[ 9. 16. 17. 21. 23.],0,1,0.0
76,81,10.0,"[[ 6.8272953   9.        ]
 [ 8.42093754 16.        ]
 [ 8.6711963  20.        ]
 [10.02424335 21.        ]
 [10.1081543  23.        ]
 [10.53076792 24.        ]]",[ 9. 16. 20. 21. 23.],0,0,0.0
77,82,10.0,"[[ 7.08155727  7.        ]
 [ 8.85757573  8.        ]
 [ 9.00924611  9.        ]
 [10.14097118 20.        ]
 [11.7328558  23.        ]
 [14.10659122 28.        ]]",[ 7.  8.  9. 20. 23.],0,0,0.0
78,83,0.0,"[[ 6.139081    9.        ]
 [ 8.5474081  10.        ]
 [ 9.1076978  13.        ]
 [10.86353874 16.        ]
 [10.98722649 17.        ]
 [11.06037553 18.        ]
 [11.63455248 19.        ]
 [12.79881573 20.        ]
 [13.12393443 21.        ]
 [14.37329102 23.        ]
 [15.18704187 33.        ]]",[ 9. 10. 13. 16. 17.],0,0,0.0
79,84,0.0,"[[ 6.45410657  1.        ]
 [ 7.61588268  7.        ]
 [ 7.88576603  8.        ]
 [ 8.22440076  9.        ]
 [ 8.31495667 10.        ]
 [ 8.45363847 11.        ]
 [ 8.71016958 13.        ]
 [ 8.85685757 15.        ]
 [ 8.86890554 17.        ]
 [ 9.19347429 18.        ]
 [ 9.31913249 20.        ]
 [10.16311169 21.        ]
 [10.41378975 23.        ]
 [10.56806278 24.        ]
 [12.35756048 33.        ]
 [14.90481586 34.        ]]",[ 1.  7.  8.  9. 10.],0,0,0.0
80,85,10.0,"[[11.89903688 18.        ]
 [12.46058655 20.        ]
 [13.15023136 24.        ]
 [15.42794418 33.        ]]",[18. 20. 24. 33.],0,0,0.0
81,86,10.0,"[[12.45682812 18.        ]
 [14.99371862 23.        ]
 [17.43076515 24.        ]]",[18. 23. 24.],0,0,0.0
82,87,0.0,"[[ 6.86042404  7.        ]
 [ 7.3431263   9.        ]
 [ 9.90767288 16.        ]
 [10.14704418 17.        ]
 [10.5612399  18.        ]
 [11.08335916 19.        ]
 [11.25867825 21.        ]
 [11.80802768 23.        ]
 [13.3080823  24.        ]
 [14.59931118 33.        ]]",[ 7.  9. 16. 17. 18.],0,1,0.0
83,88,0.0,"[[ 5.92025232  7.        ]
 [ 6.67787266  8.        ]
 [ 7.91222763  9.        ]
 [ 8.29068756 10.        ]
 [ 8.3319149  16.        ]
 [ 9.52065522 21.        ]
 [10.41038704 23.        ]
 [11.55381339 24.        ]]",[ 7.  8.  9. 10. 16.],0,0,0.0
84,89,10.0,"[[ 6.82613707  7.        ]
 [ 7.44905066  8.        ]
 [ 7.63732672  9.        ]
 [ 8.0342546  10.        ]
 [ 8.45772386 11.        ]
 [ 9.43578935 13.        ]
 [ 9.77401765 16.        ]
 [10.01110331 17.        ]
 [10.25424467 18.        ]
 [10.38547039 19.        ]
 [10.56240612 20.        ]
 [10.62033908 21.        ]
 [11.32727782 23.        ]
 [12.42548656 24.        ]
 [12.58845806 33.        ]
 [12.73916936 34.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
85,90,10.0,"[[ 6.94365788  9.        ]
 [ 8.8780117  10.        ]
 [ 9.38264656 13.        ]
 [ 9.70897365 17.        ]
 [11.36045957 18.        ]
 [12.42905331 19.        ]
 [14.01568174 23.        ]]",[ 9. 10. 13. 17. 18.],1,1,0.5
86,92,0.0,"[[ 9.17690897  7.        ]
 [ 9.3307045  10.        ]
 [ 9.5833292  12.        ]
 [ 9.72280121 13.        ]
 [10.99054548 16.        ]
 [11.14203469 17.        ]
 [11.76061927 18.        ]
 [12.07795858 19.        ]
 [12.2849514  21.        ]
 [14.49892606 23.        ]
 [15.42626381 24.        ]
 [15.78512764 33.        ]
 [18.11437035 34.        ]]",[ 7. 10. 12. 13. 16.],0,0,0.0
87,93,10.0,"[[ 5.89444542  8.        ]
 [ 6.52380216  9.        ]
 [ 6.64021301 10.        ]
 [ 7.81400919 11.        ]
 [ 7.93354988 13.        ]
 [10.28043365 16.        ]
 [10.96957397 17.        ]
 [12.27578306 19.        ]
 [18.38249969 20.        ]
 [19.50872803 23.        ]]",[ 8.  9. 10. 11. 13.],1,1,0.3333333333333333
88,94,10.0,"[[ 7.55966949 12.        ]
 [ 8.56516647 13.        ]
 [ 9.13925695 16.        ]
 [10.58149338 19.        ]
 [11.02062702 23.        ]
 [11.56169271 24.        ]
 [13.14040279 26.        ]
 [16.25715446 33.        ]]",[12. 13. 16. 19. 23.],0,0,0.0
89,95,0.0,"[[ 6.00427305  7.        ]
 [ 6.23577404  8.        ]
 [ 7.73420974  9.        ]
 [ 8.52092289 10.        ]
 [ 8.571455   11.        ]
 [ 9.22335947 12.        ]
 [ 9.55497302 13.        ]
 [ 9.75942802 16.        ]
 [ 9.95241516 17.        ]
 [10.30551239 18.        ]
 [10.62043575 20.        ]
 [10.96853825 21.        ]
 [11.5864388  23.        ]
 [11.73145533 24.        ]
 [11.85246322 28.        ]
 [11.85939966 33.        ]
 [11.97393284 34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
90,96,10.0,"[[ 6.39711332  7.        ]
 [ 7.2242136   8.        ]
 [ 8.21910286  9.        ]
 [ 9.22906947 10.        ]
 [10.32219744 11.        ]
 [13.42702993 18.        ]
 [19.86949158 23.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
91,97,0.0,"[[ 7.23465896  3.        ]
 [ 9.45653659  7.        ]
 [ 9.68622367  8.        ]
 [10.67539174  9.        ]
 [10.71086359 10.        ]
 [10.71123695 11.        ]
 [10.77702522 16.        ]
 [11.30027771 17.        ]
 [12.06374359 18.        ]
 [12.81798363 20.        ]
 [14.11997414 21.        ]
 [14.86462898 23.        ]
 [15.42750351 24.        ]
 [16.94006348 33.        ]
 [18.65983582 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
92,98,0.0,"[[ 8.67805634  9.        ]
 [ 9.15211344 11.        ]
 [ 9.37467439 12.        ]
 [ 9.38357687 16.        ]
 [ 9.93079789 17.        ]
 [ 9.95620251 18.        ]
 [11.22785234 19.        ]
 [11.27529785 20.        ]
 [12.20675325 21.        ]
 [12.67233149 23.        ]
 [13.07416495 24.        ]
 [14.13829136 30.        ]
 [14.68610096 33.        ]
 [16.96458244 34.        ]]",[ 9. 11. 12. 16. 17.],0,0,0.0
93,99,0.0,"[[12.3528266   9.        ]
 [13.22951007 11.        ]
 [13.52306557 16.        ]
 [14.23028755 17.        ]
 [14.36718028 18.        ]
 [16.32406235 19.        ]
 [16.61474991 21.        ]
 [16.72882318 23.        ]
 [17.57567215 24.        ]
 [19.19076347 33.        ]]",[ 9. 11. 16. 17. 18.],0,0,0.0
94,100,10.0,"[[ 6.50379896 10.        ]
 [ 9.43815565 17.        ]
 [10.44611359 18.        ]
 [10.85592413 20.        ]
 [13.32534409 24.        ]
 [14.15198135 33.        ]]",[10. 17. 18. 20. 24.],1,1,1.0
95,101,0.0,"[[ 6.49218345  3.        ]
 [10.5703764   5.        ]
 [11.38852692 13.        ]
 [11.838377   15.        ]
 [12.68146372 17.        ]
 [13.85609055 18.        ]
 [13.91248989 20.        ]
 [14.04599571 23.        ]]",[ 3.  5. 13. 15. 17.],0,1,0.0
96,103,0.0,"[[ 9.12241268  9.        ]
 [ 9.87525082 10.        ]
 [10.30455589 16.        ]
 [11.90503152 18.        ]
 [15.61127154 21.        ]
 [16.56432533 23.        ]
 [17.00968187 24.        ]]",[ 9. 10. 16. 18. 21.],0,0,0.0
97,104,10.0,"[[ 6.44004695 10.        ]
 [ 7.58113861 16.        ]
 [ 8.52599907 23.        ]
 [13.66123772 24.        ]]",[10. 16. 23. 24.],1,1,1.0
98,105,10.0,"[[ 9.61454296  7.        ]
 [10.43851185  9.        ]
 [10.8196764  10.        ]
 [11.48795128 16.        ]
 [11.56474257 17.        ]
 [12.0224781  19.        ]
 [18.44364929 23.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
99,106,10.0,"[[ 6.45381069  9.        ]
 [ 6.61766791 10.        ]
 [ 8.5805279  16.        ]
 [ 9.26153278 18.        ]
 [10.26848412 20.        ]
 [11.15835174 23.        ]
 [11.21420558 24.        ]
 [15.14960098 33.        ]
 [16.56840134 34.        ]]",[ 9. 10. 16. 18. 20.],1,1,0.5
100,107,10.0,"[[ 9.40949535  9.        ]
 [10.10896158 14.        ]
 [10.11576128 16.        ]
 [10.3251187  18.        ]
 [11.32353592 19.        ]
 [12.06687641 20.        ]
 [13.13331413 23.        ]
 [13.40621567 24.        ]
 [13.41580772 33.        ]
 [13.76015687 34.        ]]",[ 9. 14. 16. 18. 19.],0,0,0.0
101,108,10.0,"[[ 9.24854708  7.        ]
 [ 9.38361406  9.        ]
 [ 9.77828228 10.        ]
 [10.41801288 11.        ]
 [10.44281578 16.        ]
 [10.56478462 18.        ]
 [10.63054276 19.        ]
 [11.27822685 20.        ]
 [11.61282508 21.        ]
 [12.20558929 23.        ]
 [12.4297328  24.        ]
 [14.48136409 33.        ]
 [17.35317898 34.        ]]",[ 7.  9. 10. 11. 16.],1,1,0.3333333333333333
102,109,0.0,"[[ 6.6044216   3.        ]
 [ 6.61506653  7.        ]
 [ 8.89898109  9.        ]
 [ 9.30104446 11.        ]
 [10.21913433 13.        ]
 [11.07236671 19.        ]
 [11.69188118 21.        ]
 [12.87015184 23.        ]
 [13.74957895 24.        ]
 [15.57911662 27.        ]]",[ 3.  7.  9. 11. 13.],0,0,0.0
103,110,0.0,"[[ 6.63380098  7.        ]
 [ 6.91026262  8.        ]
 [ 6.930233    9.        ]
 [ 7.00645281 10.        ]
 [ 7.55121097 11.        ]
 [ 7.76892504 13.        ]
 [ 8.03767929 16.        ]
 [ 8.42771816 17.        ]
 [ 9.58334846 18.        ]
 [10.43247681 19.        ]
 [10.53548633 20.        ]
 [10.87377426 21.        ]
 [11.19257499 23.        ]
 [11.23539954 24.        ]
 [11.4865988  27.        ]
 [11.88897412 33.        ]
 [12.69087982 34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
104,111,0.0,"[[ 9.28170967  8.        ]
 [10.0086586  10.        ]
 [10.16207528 16.        ]
 [10.28703177 17.        ]
 [10.33413353 18.        ]
 [11.43064976 23.        ]
 [12.78117847 24.        ]
 [12.96094131 33.        ]]",[ 8. 10. 16. 17. 18.],0,0,0.0
105,112,0.0,"[[ 7.45856585  9.        ]
 [ 8.10459557 11.        ]
 [ 9.74457455 13.        ]
 [11.75095367 21.        ]
 [12.43392181 23.        ]
 [12.54030418 24.        ]]",[ 9. 11. 13. 21. 23.],0,0,0.0
106,113,0.0,"[[ 7.46120644  3.        ]
 [ 7.90144129  7.        ]
 [ 7.91203204  9.        ]
 [ 8.73544216 10.        ]
 [ 9.14633704 12.        ]
 [ 9.73272867 16.        ]
 [ 9.82748928 17.        ]
 [10.21234034 18.        ]
 [12.62647564 19.        ]
 [13.10757674 20.        ]
 [13.79599244 23.        ]
 [15.12707914 24.        ]
 [16.25145222 34.        ]]",[ 3.  7.  9. 10. 12.],0,0,0.0
107,114,0.0,"[[ 5.82469668  7.        ]
 [ 6.74748993 10.        ]
 [ 7.41113367 11.        ]
 [ 9.4452343  16.        ]
 [ 9.90017891 17.        ]
 [10.42507378 19.        ]
 [11.9991293  20.        ]
 [12.2931255  23.        ]
 [13.44464281 33.        ]]",[ 7. 10. 11. 16. 17.],0,0,0.0
108,115,0.0,"[[ 7.20654202  7.        ]
 [ 7.84673977  9.        ]
 [ 8.52055197 10.        ]
 [ 8.74350643 11.        ]
 [ 8.94729328 12.        ]
 [ 9.07024384 13.        ]
 [ 9.23407418 15.        ]
 [ 9.36843414 16.        ]
 [ 9.62669468 17.        ]
 [ 9.76384487 18.        ]
 [11.1464262  19.        ]
 [11.21981674 20.        ]
 [11.7669632  23.        ]
 [13.1477649  24.        ]
 [13.28552961 26.        ]
 [14.03963004 28.        ]
 [16.3310957  33.        ]
 [18.38991547 34.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
109,116,10.0,"[[ 8.06764793 10.        ]
 [ 9.31693077 12.        ]
 [10.16779578 18.        ]
 [12.15480232 20.        ]]",[10. 12. 18. 20.],1,1,1.0
110,117,0.0,"[[ 7.95151377  1.        ]
 [ 8.49366474  2.        ]
 [ 8.68068886  8.        ]
 [ 9.58093147  9.        ]
 [ 9.81454062 10.        ]
 [10.10490036 11.        ]
 [10.51885986 13.        ]
 [10.53532737 15.        ]
 [10.5567627  16.        ]
 [10.96748139 17.        ]
 [11.99582036 18.        ]
 [12.09007587 19.        ]
 [12.1933856  20.        ]
 [12.33672981 23.        ]
 [12.42015457 24.        ]
 [12.71804104 25.        ]
 [13.37131901 28.        ]
 [19.55575371 33.        ]]",[ 1.  2.  8.  9. 10.],0,0,0.0
111,118,10.0,"[[ 6.63584105  7.        ]
 [ 8.22203191  8.        ]
 [ 8.42204762  9.        ]
 [ 9.43017387 10.        ]
 [10.30290302 11.        ]
 [11.11547279 12.        ]
 [11.19404602 15.        ]
 [11.40142264 21.        ]
 [12.63126945 23.        ]
 [13.69142246 24.        ]
 [13.90046883 27.        ]
 [14.98578231 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
112,119,10.0,"[[ 9.48296165  9.        ]
 [ 9.7923975  16.        ]
 [10.30626074 17.        ]
 [10.71184794 18.        ]
 [11.48604202 19.        ]
 [11.56389523 20.        ]
 [12.96987152 23.        ]
 [17.96571732 24.        ]]",[ 9. 16. 17. 18. 19.],0,0,0.0
113,120,0.0,"[[ 6.22032223  3.        ]
 [ 7.3129179   9.        ]
 [ 8.49685097 10.        ]
 [10.76455763 16.        ]
 [10.81740252 18.        ]
 [12.84124565 23.        ]]",[ 3.  9. 10. 16. 18.],0,0,0.0
114,121,0.0,"[[ 7.52198744  3.        ]
 [ 9.40976715 10.        ]
 [11.14761162 11.        ]
 [11.36134148 13.        ]
 [12.04678399 16.        ]
 [14.97315526 17.        ]
 [16.35377502 18.        ]
 [17.75013733 19.        ]]",[ 3. 10. 11. 13. 16.],0,0,0.0
115,122,0.0,"[[11.99767208  9.        ]
 [12.17924709 12.        ]
 [12.43179131 15.        ]
 [13.1548481  16.        ]
 [13.9791853  17.        ]
 [14.25100813 18.        ]
 [15.10168362 20.        ]
 [15.29445362 23.        ]
 [16.17503387 24.        ]
 [16.22553787 33.        ]
 [19.44469261 34.        ]]",[ 9. 12. 15. 16. 17.],0,1,0.0
116,123,10.0,"[[ 7.37323046  8.        ]
 [ 9.52644539 11.        ]
 [10.3836956  13.        ]
 [11.19405365 16.        ]
 [15.01650683 20.        ]
 [15.28002739 24.        ]
 [15.72028732 33.        ]
 [16.88337708 34.        ]]",[ 8. 11. 13. 16. 20.],0,0,0.0
117,124,10.0,"[[ 6.67522812  5.        ]
 [ 7.53936553  7.        ]
 [ 7.82186508  9.        ]
 [ 8.2268188  10.        ]
 [ 8.81853952 11.        ]
 [ 8.82061386 16.        ]
 [ 9.63834715 17.        ]
 [ 9.64160023 18.        ]
 [ 9.65615273 19.        ]
 [ 9.67481017 20.        ]
 [ 9.94475937 23.        ]
 [10.29812288 24.        ]
 [10.64269854 27.        ]
 [11.50479374 33.        ]
 [11.72400965 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
118,125,0.0,"[[ 8.2245209   8.        ]
 [ 8.47659683  9.        ]
 [ 8.47778416 10.        ]
 [ 8.68948364 11.        ]
 [10.10554759 16.        ]
 [10.58296356 17.        ]
 [10.68760085 18.        ]
 [10.69836092 19.        ]
 [11.18058179 20.        ]
 [11.52545322 21.        ]
 [11.53238481 23.        ]
 [13.47144137 24.        ]
 [13.72295761 28.        ]
 [13.91995041 33.        ]]",[ 8.  9. 10. 11. 16.],0,0,0.0
119,126,0.0,"[[ 8.00138848  8.        ]
 [ 8.09086514  9.        ]
 [ 9.39316009 10.        ]
 [10.42321801 11.        ]
 [10.72534509 16.        ]
 [11.12714062 17.        ]
 [12.08944931 18.        ]
 [12.41936874 19.        ]
 [13.16622119 21.        ]
 [14.06506348 23.        ]
 [14.27880042 24.        ]]",[ 8.  9. 10. 11. 16.],0,0,0.0
120,127,0.0,"[[ 5.34776878  1.        ]
 [ 5.397717    4.        ]
 [ 6.07471752  7.        ]
 [ 6.49216938 10.        ]
 [ 9.47806844 13.        ]
 [10.42468432 16.        ]
 [11.10801586 17.        ]
 [14.13364959 18.        ]
 [14.88547611 19.        ]
 [15.11307049 20.        ]
 [17.14783478 23.        ]
 [17.44043922 24.        ]]",[ 1.  4.  7. 10. 13.],0,0,0.0
121,128,10.0,"[[ 6.14584827  7.        ]
 [ 7.04309654  8.        ]
 [ 7.12665105 10.        ]
 [ 7.37932825 17.        ]
 [ 8.43304539 20.        ]
 [ 9.39785671 21.        ]
 [ 9.50928955 23.        ]
 [10.22118187 24.        ]
 [14.95365238 34.        ]]",[ 7.  8. 10. 17. 20.],1,1,0.3333333333333333
122,129,10.0,"[[ 8.87689877  1.        ]
 [ 9.58527279  7.        ]
 [ 9.61622047  9.        ]
 [10.72390556 10.        ]
 [11.4316864  12.        ]
 [11.7518425  13.        ]
 [11.94314218 16.        ]
 [12.29036903 17.        ]
 [12.66229725 23.        ]
 [13.07536697 24.        ]
 [13.9987669  33.        ]]",[ 1.  7.  9. 10. 12.],1,1,0.25
123,130,0.0,"[[ 9.26780701  7.        ]
 [ 9.41470744  9.        ]
 [ 9.75392246 11.        ]
 [10.08104324 12.        ]
 [10.50562859 13.        ]
 [10.54921754 16.        ]
 [10.80076599 17.        ]
 [11.61423086 19.        ]
 [11.81213278 23.        ]
 [14.1292429  24.        ]
 [17.20023028 33.        ]]",[ 7.  9. 11. 12. 13.],0,0,0.0
124,131,0.0,"[[ 4.28681016  8.        ]
 [ 4.37622356  9.        ]
 [ 6.42179775 10.        ]
 [ 8.91030312 16.        ]
 [ 9.03936768 17.        ]
 [ 9.0508194  18.        ]
 [ 9.84623098 23.        ]]",[ 8.  9. 10. 16. 17.],0,0,0.0
125,132,10.0,"[[ 9.95852852 17.        ]
 [12.88288212 23.        ]
 [15.61740112 24.        ]
 [16.95815786 34.        ]]",[17. 23. 24. 34.],0,0,0.0
126,133,0.0,"[[ 5.64432669  8.        ]
 [ 6.9086411   9.        ]
 [ 7.22208786 10.        ]
 [ 8.82642596 11.        ]
 [ 9.42240334 13.        ]
 [12.47207761 16.        ]
 [12.77539825 17.        ]
 [13.04865964 18.        ]
 [13.1289711  20.        ]
 [13.1643788  21.        ]
 [13.34840322 23.        ]
 [13.43829117 24.        ]
 [14.5792799  33.        ]]",[ 8.  9. 10. 11. 13.],0,0,0.0
127,134,0.0,"[[ 6.78600597  0.        ]
 [ 6.96880341  7.        ]
 [ 7.26890459  9.        ]
 [ 7.79059315 10.        ]
 [ 8.15332222 11.        ]
 [ 9.31346512 13.        ]
 [10.77300167 17.        ]
 [11.30109835 18.        ]
 [12.87566853 21.        ]
 [13.56199455 23.        ]
 [14.51518726 34.        ]]",[ 0.  7.  9. 10. 11.],1,1,1.0
128,135,0.0,"[[ 3.98187836  1.        ]
 [ 7.59218092  8.        ]
 [ 8.12243191  9.        ]
 [ 8.55708027 10.        ]
 [ 8.67375247 16.        ]
 [ 9.49193478 17.        ]
 [10.74038582 20.        ]
 [10.87508869 23.        ]
 [10.99416733 24.        ]]",[ 1.  8.  9. 10. 16.],0,0,0.0
129,136,10.0,"[[ 5.54862499  3.        ]
 [ 7.13840163  7.        ]
 [ 9.15882476  8.        ]
 [10.07157326  9.        ]
 [10.388109   10.        ]
 [10.4280839  11.        ]
 [10.55845006 14.        ]
 [10.80954418 16.        ]
 [10.91759796 17.        ]
 [11.51648331 18.        ]
 [11.93176746 19.        ]
 [12.18255154 20.        ]
 [12.35809485 21.        ]
 [13.03794289 23.        ]
 [13.65737057 24.        ]
 [13.7700634  27.        ]
 [16.30300697 33.        ]]",[ 3.  7.  8.  9. 10.],1,1,0.2
130,137,0.0,"[[ 7.4199872   7.        ]
 [ 7.812819    8.        ]
 [ 8.40062523  9.        ]
 [ 8.45495242 10.        ]
 [ 8.54330492 11.        ]
 [ 8.6182659  12.        ]
 [ 8.63991837 13.        ]
 [ 8.97380825 16.        ]
 [ 9.09541312 17.        ]
 [ 9.17987442 18.        ]
 [ 9.21769374 19.        ]
 [ 9.679986   20.        ]
 [10.50873375 21.        ]
 [10.56063738 23.        ]
 [10.94960651 24.        ]
 [11.23499107 27.        ]
 [12.3670001  34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
131,138,0.0,"[[ 9.61362076  9.        ]
 [10.24422646 10.        ]
 [10.25746346 11.        ]
 [10.27316284 12.        ]
 [10.63013935 16.        ]
 [11.39417744 17.        ]
 [11.44885969 18.        ]
 [12.01906967 19.        ]
 [12.45557308 20.        ]
 [12.83233023 23.        ]
 [16.62234735 33.        ]
 [16.62290573 34.        ]]",[ 9. 10. 11. 12. 16.],0,0,0.0
132,139,10.0,"[[ 7.03842402  7.        ]
 [ 8.63577318  9.        ]
 [ 8.67420038 10.        ]
 [ 8.94055112 11.        ]
 [ 9.05875683 12.        ]
 [12.19621345 13.        ]
 [12.45170271 15.        ]
 [12.83484268 20.        ]
 [13.00610542 23.        ]
 [19.20827866 24.        ]]",[ 7.  9. 10. 11. 12.],1,1,0.3333333333333333
133,140,0.0,"[[ 8.62508583 10.        ]
 [ 8.88333321 13.        ]
 [11.1320343  16.        ]
 [11.58832531 17.        ]
 [11.81852341 18.        ]
 [12.28487492 21.        ]
 [13.73595715 23.        ]]",[10. 13. 16. 17. 18.],0,0,0.0
134,141,0.0,"[[ 7.6117382   1.        ]
 [ 8.26969051  5.        ]
 [ 8.6362346   9.        ]
 [ 9.15436172 10.        ]
 [ 9.86404885 12.        ]
 [10.20096588 13.        ]
 [10.72639799 15.        ]
 [11.15582418 16.        ]
 [11.18558743 17.        ]
 [11.91399765 18.        ]
 [12.17596835 19.        ]
 [12.25267792 20.        ]
 [12.40289767 21.        ]
 [12.70666907 23.        ]
 [14.10184816 24.        ]
 [14.2025816  34.        ]]",[ 1.  5.  9. 10. 12.],0,0,0.0
135,142,10.0,"[[13.3415184  16.        ]
 [19.50296402 18.        ]
 [19.55298233 19.        ]
 [19.8839016  23.        ]]",[16. 18. 19. 23.],0,0,0.0
136,143,0.0,"[[11.69490814  9.        ]
 [11.85117912 10.        ]
 [12.84959698 16.        ]
 [17.07840252 17.        ]
 [17.56278973 18.        ]
 [17.7878437  23.        ]
 [19.46039963 24.        ]]",[ 9. 10. 16. 17. 18.],0,0,0.0
137,144,10.0,"[[ 7.12047577  7.        ]
 [ 7.18135309  9.        ]
 [ 8.58826733 13.        ]
 [ 8.91629291 14.        ]
 [11.13520122 16.        ]
 [11.99434185 18.        ]
 [13.02920914 23.        ]
 [15.26647377 24.        ]
 [16.41283941 33.        ]]",[ 7.  9. 13. 14. 16.],0,0,0.0
138,145,0.0,"[[ 4.09521246 10.        ]
 [ 5.94953855 13.        ]
 [ 6.03187052 16.        ]
 [ 9.0451355  18.        ]
 [10.81093428 19.        ]
 [11.10959053 23.        ]
 [12.16211796 33.        ]]",[10. 13. 16. 18. 19.],0,0,0.0
139,146,0.0,"[[ 9.55047417  9.        ]
 [10.46252772 11.        ]
 [10.50250435 16.        ]
 [10.92249474 17.        ]
 [11.46235275 18.        ]
 [11.73958096 19.        ]
 [12.39888    20.        ]
 [13.9677515  23.        ]
 [13.99763775 24.        ]
 [17.67673492 33.        ]]",[ 9. 11. 16. 17. 18.],0,0,0.0
140,147,0.0,"[[ 5.99880442  1.        ]
 [ 8.97413224  5.        ]
 [ 9.72529838  9.        ]
 [ 9.7394352  10.        ]
 [ 9.83530807 13.        ]
 [10.06632996 16.        ]
 [10.20687468 17.        ]
 [10.72981148 18.        ]
 [11.49871635 21.        ]
 [11.6444788  22.        ]
 [11.77791264 23.        ]
 [13.09489784 24.        ]]",[ 1.  5.  9. 10. 13.],0,0,0.0
141,148,10.0,"[[ 8.57009125  9.        ]
 [ 9.48932552 10.        ]
 [10.0097723  17.        ]
 [11.53996825 19.        ]
 [11.68063927 20.        ]
 [15.40942574 23.        ]]",[ 9. 10. 17. 19. 20.],1,1,0.5
142,149,0.0,"[[ 9.05120581 10.        ]
 [ 9.49846268 16.        ]
 [ 9.59147135 17.        ]
 [10.36538315 18.        ]
 [10.86136137 20.        ]
 [11.23002243 24.        ]
 [12.82565265 33.        ]
 [18.76125717 34.        ]]",[10. 16. 17. 18. 20.],0,0,0.0
143,150,0.0,"[[10.46103017  7.        ]
 [10.63250542  8.        ]
 [11.24056435  9.        ]
 [11.59278393 10.        ]
 [12.52004161 11.        ]
 [12.81123734 16.        ]
 [13.65637398 18.        ]
 [13.87788315 19.        ]
 [14.00650225 20.        ]
 [15.94365501 23.        ]
 [19.43319321 24.        ]
 [19.7417984  34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
144,151,0.0,"[[ 8.05740511  7.        ]
 [ 8.11061764  8.        ]
 [10.28432274  9.        ]
 [10.3010807  10.        ]
 [11.01298416 16.        ]
 [12.03978914 17.        ]
 [12.14280605 18.        ]
 [15.49876881 19.        ]
 [15.67903455 23.        ]
 [17.68781853 24.        ]]",[ 7.  8.  9. 10. 16.],0,0,0.0
145,152,0.0,"[[ 6.2261734   7.        ]
 [ 6.43582869  8.        ]
 [ 8.48677921  9.        ]
 [10.40083122 10.        ]
 [10.45331049 12.        ]
 [11.28363228 16.        ]
 [12.32494164 17.        ]
 [13.07136231 18.        ]
 [13.1871244  20.        ]
 [13.6941275  21.        ]
 [14.57191086 23.        ]
 [14.85300037 24.        ]
 [15.9449251  33.        ]]",[ 7.  8.  9. 10. 12.],0,0,0.0
146,153,0.0,"[[ 8.0522995   9.        ]
 [10.64708042 11.        ]
 [11.60541322 17.        ]
 [11.89382553 20.        ]
 [12.24604416 23.        ]
 [13.89549881 24.        ]
 [14.26742172 33.        ]]",[ 9. 11. 17. 20. 23.],0,0,0.0
147,154,0.0,"[[ 7.37424374  8.        ]
 [ 7.92369864  9.        ]
 [ 9.05550861 16.        ]
 [ 9.62269293 17.        ]
 [10.68748569 18.        ]
 [11.8340416  20.        ]
 [15.43503571 23.        ]
 [19.08182907 24.        ]]",[ 8.  9. 16. 17. 18.],0,1,0.0
148,155,0.0,"[[ 7.87083435  7.        ]
 [10.25082471  8.        ]
 [10.36854935  9.        ]
 [10.62484646 13.        ]
 [10.96715832 17.        ]
 [11.01066024 18.        ]
 [11.19975662 19.        ]
 [11.24896844 20.        ]
 [12.33317375 23.        ]
 [13.54383405 24.        ]
 [14.87438711 34.        ]]",[ 7.  8.  9. 13. 17.],0,1,0.0
149,157,10.0,"[[ 6.83428097 13.        ]
 [ 8.93304873 16.        ]
 [10.18672132 19.        ]
 [11.65750122 20.        ]
 [12.12595558 23.        ]
 [12.15435791 24.        ]
 [12.88984585 33.        ]
 [16.38283157 34.        ]]",[13. 16. 19. 20. 23.],0,0,0.0
